book_key,canonical_genre,count
5209,crime,9
5209,ebooks,22
5209,fantasy,166
5209,fiction,208
5209,horror,287
5209,humor,8
5209,mystery,122
5209,paranormal,105
5209,science_fiction,36
5209,suspense,48
5209,thriller,85
5210,classics,50
5210,crime,17
5210,history,375
5210,nonfiction,196
5210,philosophy,1117
5211,chick_lit,4
5211,classics,3
5211,contemporary,52
5211,fiction,219
5211,philosophy,4
5211,romance,7
5211,self_help,5
5211,young_adult,20
5212,art,216
5212,biography,3
5212,business,2
5212,nonfiction,29
5212,self_help,9
5213,comics,35
5213,contemporary,6
5213,fantasy,87
5213,fiction,12
5213,manga,1502
5213,music,10
5213,paranormal,13
5213,romance,71
5213,young_adult,23
5214,ebooks,16
5214,fantasy,81
5214,fiction,263
5214,historical_fiction,268
5214,history,11
5215,biography,20
5215,christian,42
5215,fiction,3
5215,humor,26
5215,memoir,211
5215,nonfiction,131
5215,philosophy,11
5215,self_help,7
5216,art,13
5216,chick_lit,12
5216,contemporary,4
5216,fiction,283
5216,historical_fiction,892
5216,history,38
5216,mystery,5
5216,romance,18
5217,ebooks,17
5217,fantasy,1112
5217,fiction,71
5217,romance,5
5218,contemporary,26
5218,ebooks,36
5218,fantasy,294
5218,fiction,77
5218,paranormal,649
5218,romance,580
5218,suspense,10
5219,chick_lit,50
5219,contemporary,29
5219,ebooks,12
5219,fiction,129
5219,romance,135
5221,children,60
5221,fantasy,575
5221,fiction,65
5221,mystery,18
5221,romance,120
5221,young_adult,624
5223,contemporary,16
5223,ebooks,37
5223,fantasy,312
5223,fiction,36
5223,mystery,12
5223,paranormal,505
5223,romance,283
5223,young_adult,356
5224,contemporary,14
5224,ebooks,22
5224,fantasy,507
5224,fiction,67
5224,paranormal,161
5224,romance,208
5224,young_adult,445
5225,biography,18
5225,crime,100
5225,fiction,6
5225,history,12
5225,horror,6
5225,mystery,26
5225,nonfiction,102
5225,science,2
5225,suspense,6
5225,thriller,7
5226,biography,46
5226,business,7
5226,contemporary,7
5226,crime,64
5226,history,13
5226,memoir,84
5226,nonfiction,269
5226,science,9
5227,classics,2
5227,comics,15
5227,fantasy,373
5227,fiction,15
5227,science_fiction,2
5227,young_adult,2
5228,business,174
5228,christian,16
5228,ebooks,2
5228,nonfiction,15
5228,self_help,56
5229,christian,38
5229,classics,180
5229,ebooks,20
5229,fantasy,543
5229,fiction,180
5229,philosophy,39
5229,science,25
5229,science_fiction,833
5229,young_adult,20
5230,contemporary,50
5230,ebooks,26
5230,fantasy,435
5230,fiction,681
5230,science,10
5230,science_fiction,196
5231,chick_lit,9
5231,contemporary,73
5231,crime,9
5231,ebooks,11
5231,fiction,612
5231,mystery,34
5231,romance,8
5231,science,18
5232,ebooks,11
5232,fantasy,2129
5232,fiction,161
5232,humor,5
5232,romance,5
5232,science,5
5232,science_fiction,8
5232,young_adult,33
5233,chick_lit,157
5233,contemporary,103
5233,ebooks,12
5233,fiction,371
5233,humor,50
5233,romance,72
5233,travel,9
5233,young_adult,5
5234,business,3
5234,christian,119
5234,nonfiction,14
5234,self_help,15
5235,ebooks,10
5235,fiction,113
5235,mystery,22
5235,suspense,18
5235,thriller,148
5236,chick_lit,37
5236,contemporary,50
5236,ebooks,5
5236,fiction,312
5236,humor,9
5236,mystery,6
5237,classics,267
5237,contemporary,12
5237,fantasy,25
5237,fiction,485
5237,historical_fiction,70
5237,young_adult,119
5238,classics,5
5238,contemporary,65
5238,crime,4
5238,ebooks,15
5238,fiction,404
5238,horror,29
5238,thriller,31
5239,chick_lit,5
5239,contemporary,8
5239,crime,125
5239,ebooks,24
5239,fiction,227
5239,mystery,1096
5239,suspense,37
5239,thriller,27
5240,contemporary,11
5240,crime,379
5240,ebooks,26
5240,fiction,209
5240,mystery,39
5240,suspense,21
5240,thriller,146
5241,classics,24
5241,contemporary,37
5241,ebooks,10
5241,fiction,361
5241,historical_fiction,225
5241,history,8
5241,poetry,10
5241,romance,118
5241,travel,8
5242,chick_lit,7
5242,contemporary,38
5242,ebooks,20
5242,fiction,357
5242,historical_fiction,112
5242,history,6
5242,mystery,50
5243,christian,341
5243,contemporary,6
5243,fantasy,45
5243,fiction,307
5243,mystery,6
5243,science_fiction,8
5243,suspense,21
5243,thriller,35
5244,classics,148
5244,contemporary,15
5244,ebooks,6
5244,fantasy,84
5244,fiction,454
5244,historical_fiction,51
5244,romance,8
5244,young_adult,6
5245,comics,52
5245,fantasy,116
5245,fiction,41
5245,manga,91
5245,paranormal,76
5245,romance,114
5245,young_adult,183
5246,contemporary,169
5246,crime,38
5246,ebooks,35
5246,fiction,25
5246,mystery,21
5246,romance,427
5246,suspense,33
5247,classics,17
5247,ebooks,10
5247,fantasy,1385
5247,fiction,188
5247,mystery,7
5247,science,5
5247,science_fiction,104
5248,contemporary,24
5248,ebooks,26
5248,fantasy,193
5248,fiction,48
5248,paranormal,578
5248,romance,452
5249,contemporary,4
5249,ebooks,25
5249,fantasy,14
5249,fiction,146
5249,horror,6
5249,romance,10
5250,chick_lit,139
5250,contemporary,218
5250,ebooks,38
5250,fiction,36
5250,humor,23
5250,romance,460
5250,sports,27
5250,young_adult,365
5251,chick_lit,40
5251,contemporary,10
5251,ebooks,22
5251,fiction,322
5251,historical_fiction,1088
5251,history,34
5251,romance,124
5251,young_adult,16
5252,chick_lit,49
5252,contemporary,294
5252,ebooks,13
5252,fiction,77
5252,historical_fiction,10
5252,romance,864
5252,suspense,15
5253,art,7
5253,children,520
5253,classics,51
5253,fantasy,303
5253,fiction,163
5253,humor,12
5253,science_fiction,12
5253,young_adult,15
5254,contemporary,10
5254,ebooks,11
5254,fantasy,266
5254,fiction,555
5254,historical_fiction,13
5254,mystery,13
5254,paranormal,10
5254,romance,35
5254,science,10
5254,science_fiction,510
5254,thriller,18
5254,travel,14
5255,business,10
5255,ebooks,11
5255,nonfiction,247
5255,philosophy,38
5255,science,509
5255,self_help,16
5256,ebooks,9
5256,history,15
5256,humor,9
5256,nonfiction,341
5256,philosophy,8
5256,science,1460
5257,chick_lit,7
5257,classics,114
5257,contemporary,76
5257,ebooks,7
5257,fiction,851
5257,romance,10
5257,science_fiction,8
5258,ebooks,13
5258,fiction,5
5258,history,111
5258,nonfiction,198
5258,philosophy,19
5258,science,1187
5260,children,47
5260,classics,151
5260,contemporary,21
5260,fiction,296
5260,humor,10
5260,young_adult,551
5261,crime,4
5261,ebooks,9
5261,fantasy,10
5261,fiction,166
5261,horror,18
5261,mystery,114
5261,science,5
5261,science_fiction,93
5261,suspense,63
5261,thriller,244
5263,chick_lit,13
5263,contemporary,23
5263,crime,57
5263,ebooks,10
5263,fiction,529
5263,humor,46
5263,mystery,718
5263,romance,7
5264,chick_lit,31
5264,contemporary,49
5264,ebooks,53
5264,fantasy,214
5264,fiction,91
5264,humor,65
5264,paranormal,667
5264,romance,623
5265,children,25
5265,classics,62
5265,fantasy,20
5265,humor,28
5265,poetry,53
5266,chick_lit,41
5266,contemporary,166
5266,ebooks,35
5266,fiction,32
5266,humor,30
5266,romance,517
5267,children,37
5267,contemporary,29
5267,crime,31
5267,fantasy,6
5267,fiction,106
5267,mystery,50
5267,suspense,6
5267,thriller,37
5267,young_adult,263
5268,art,142
5268,nonfiction,8
5269,biography,45
5269,business,4
5269,ebooks,4
5269,fiction,6
5269,history,233
5269,nonfiction,142
5269,philosophy,14
5269,science,666
5270,chick_lit,9
5270,children,4
5270,christian,27
5270,classics,14
5270,contemporary,14
5270,fiction,315
5270,historical_fiction,5
5270,romance,13
5270,young_adult,5
5271,contemporary,9
5271,ebooks,58
5271,fantasy,194
5271,fiction,57
5271,paranormal,315
5271,romance,194
5271,young_adult,400
5272,chick_lit,41
5272,contemporary,294
5272,ebooks,35
5272,fiction,28
5272,humor,29
5272,mystery,24
5272,romance,84
5272,suspense,31
5273,classics,194
5273,contemporary,29
5273,fantasy,1037
5273,fiction,696
5273,horror,486
5273,mystery,16
5273,paranormal,28
5273,romance,42
5274,biography,54
5274,contemporary,5
5274,cookbooks,28
5274,ebooks,11
5274,fiction,4
5274,humor,23
5274,memoir,128
5274,nonfiction,13
5274,travel,369
5275,art,216
5275,biography,4
5275,history,40
5275,nonfiction,20
5275,philosophy,4
5276,biography,117
5276,crime,38
5276,ebooks,12
5276,fiction,5
5276,history,5
5276,horror,9
5276,memoir,178
5276,mystery,5
5276,nonfiction,117
5277,chick_lit,64
5277,contemporary,128
5277,ebooks,22
5277,fantasy,13
5277,fiction,131
5277,mystery,16
5277,paranormal,16
5277,romance,1019
5278,chick_lit,53
5278,contemporary,214
5278,ebooks,33
5278,fiction,43
5278,romance,476
5278,young_adult,619
5279,contemporary,847
5279,ebooks,44
5279,fiction,195
5279,romance,414
5279,young_adult,965
5280,art,34
5280,biography,152
5280,ebooks,9
5280,memoir,287
5280,music,495
5280,nonfiction,146
5281,contemporary,7
5281,fantasy,195
5281,fiction,69
5281,horror,53
5281,humor,8
5281,mystery,15
5281,paranormal,136
5281,romance,32
5281,thriller,7
5281,young_adult,314
5282,crime,229
5282,ebooks,20
5282,fiction,238
5282,mystery,468
5282,suspense,46
5282,thriller,131
5283,art,15
5283,classics,144
5283,fantasy,38
5283,fiction,34
5283,history,219
5283,nonfiction,420
5283,philosophy,427
5283,science,22
5283,self_help,12
5284,crime,57
5284,ebooks,17
5284,fiction,121
5284,mystery,242
5284,suspense,34
5284,thriller,80
5285,biography,65
5285,christian,237
5285,fiction,5
5285,history,25
5285,nonfiction,59
5285,philosophy,4
5285,young_adult,5
5286,contemporary,6
5286,cookbooks,50
5286,ebooks,14
5286,history,100
5286,memoir,11
5286,nonfiction,33
5286,philosophy,8
5286,science,18
5287,ebooks,21
5287,fantasy,2806
5287,fiction,195
5287,horror,34
5287,paranormal,123
5287,romance,265
5287,science_fiction,14
5287,young_adult,15
5288,contemporary,8
5288,ebooks,12
5288,fantasy,528
5288,fiction,204
5288,mystery,8
5288,paranormal,18
5288,science_fiction,101
5288,young_adult,97
5289,crime,318
5289,ebooks,16
5289,fiction,183
5289,mystery,281
5289,suspense,24
5290,classics,7
5290,ebooks,23
5290,fantasy,330
5290,fiction,306
5290,historical_fiction,42
5290,history,12
5290,horror,431
5290,paranormal,156
5290,romance,12
5290,suspense,12
5290,thriller,7
5291,chick_lit,4
5291,comics,44
5291,fantasy,146
5291,fiction,20
5291,historical_fiction,8
5291,manga,1309
5291,paranormal,4
5291,romance,86
5291,young_adult,32
5292,chick_lit,24
5292,contemporary,56
5292,ebooks,11
5292,fantasy,82
5292,fiction,641
5292,historical_fiction,100
5292,mystery,265
5292,romance,13
5292,suspense,22
5292,thriller,17
5293,comics,2
5293,fantasy,16
5293,fiction,13
5293,horror,37
5293,mystery,2
5293,paranormal,29
5293,romance,5
5293,thriller,2
5294,classics,22
5294,contemporary,39
5294,ebooks,11
5294,fiction,261
5294,historical_fiction,8
5294,humor,54
5294,memoir,15
5294,young_adult,47
5295,contemporary,12
5295,ebooks,26
5295,fantasy,642
5295,fiction,138
5295,horror,72
5295,mystery,39
5295,paranormal,427
5295,romance,306
5296,contemporary,69
5296,crime,43
5296,ebooks,24
5296,fiction,318
5296,mystery,237
5296,romance,146
5296,science_fiction,11
5296,suspense,116
5296,thriller,352
5296,young_adult,17
5297,biography,15
5297,contemporary,7
5297,ebooks,6
5297,fiction,292
5297,historical_fiction,23
5297,history,47
5297,romance,33
5298,classics,10
5298,ebooks,20
5298,fantasy,144
5298,fiction,306
5298,humor,267
5298,science,29
5298,science_fiction,575
5298,young_adult,6
5301,children,460
5301,christian,33
5301,classics,154
5301,ebooks,16
5301,fantasy,292
5301,fiction,273
5301,young_adult,108
5302,contemporary,16
5302,crime,274
5302,ebooks,25
5302,fiction,148
5302,mystery,374
5302,romance,8
5302,suspense,33
5302,thriller,124
5303,children,787
5303,classics,59
5303,fantasy,37
5303,fiction,126
5303,humor,39
5303,poetry,60
5303,young_adult,6
5305,chick_lit,497
5305,contemporary,29
5305,ebooks,9
5305,fiction,117
5305,humor,10
5305,romance,50
5306,ebooks,26
5306,fantasy,162
5306,fiction,495
5306,historical_fiction,457
5306,history,94
5306,philosophy,8
5306,science,28
5306,science_fiction,214
5307,ebooks,21
5307,fantasy,1821
5307,fiction,324
5307,humor,267
5307,science_fiction,27
5307,young_adult,11
5308,ebooks,25
5308,fantasy,69
5308,fiction,99
5308,mystery,12
5308,romance,60
5308,science_fiction,165
5308,suspense,15
5308,thriller,15
5308,young_adult,126
5309,crime,62
5309,ebooks,11
5309,fiction,190
5309,mystery,622
5309,suspense,19
5309,thriller,21
5310,classics,55
5310,ebooks,16
5310,fantasy,644
5310,fiction,310
5310,philosophy,32
5310,science,34
5310,science_fiction,204
5311,children,707
5311,classics,73
5311,fantasy,85
5311,fiction,276
5311,humor,54
5311,romance,27
5311,young_adult,61
5312,comics,381
5312,fantasy,136
5312,fiction,66
5312,horror,153
5312,humor,3
5312,mystery,8
5312,paranormal,17
5312,science_fiction,12
5312,thriller,3
5313,contemporary,13
5313,crime,88
5313,ebooks,12
5313,fiction,264
5313,horror,30
5313,mystery,126
5313,suspense,81
5313,thriller,196
5314,crime,93
5314,ebooks,17
5314,fiction,148
5314,mystery,229
5314,suspense,62
5314,thriller,130
5315,classics,123
5315,contemporary,50
5315,fiction,16
5315,historical_fiction,12
5315,memoir,7
5316,contemporary,27
5316,ebooks,58
5316,fantasy,636
5316,fiction,202
5316,horror,59
5316,mystery,37
5316,paranormal,662
5316,romance,242
5316,science_fiction,12
5316,suspense,17
5317,classics,5
5317,ebooks,19
5317,fantasy,20
5317,fiction,312
5317,science,48
5317,science_fiction,940
5318,biography,7
5318,contemporary,17
5318,ebooks,13
5318,fantasy,21
5318,fiction,227
5318,nonfiction,4
5318,philosophy,51
5318,romance,9
5318,self_help,4
5320,contemporary,502
5320,ebooks,42
5320,fiction,279
5320,humor,19
5320,mystery,211
5320,romance,95
5320,young_adult,1287
5321,children,69
5321,ebooks,18
5321,fantasy,851
5321,fiction,94
5321,historical_fiction,7
5321,horror,200
5321,mystery,14
5321,paranormal,67
5321,thriller,8
5321,young_adult,308
5322,contemporary,18
5322,ebooks,33
5322,fantasy,502
5322,fiction,143
5322,horror,69
5322,mystery,13
5322,paranormal,323
5322,romance,307
5322,young_adult,735
5323,chick_lit,14
5323,contemporary,29
5323,ebooks,18
5323,fantasy,351
5323,fiction,96
5323,historical_fiction,109
5323,paranormal,463
5323,romance,927
5323,science_fiction,15
5324,chick_lit,13
5324,contemporary,28
5324,ebooks,19
5324,fantasy,332
5324,fiction,70
5324,historical_fiction,81
5324,paranormal,454
5324,romance,853
5324,science_fiction,13
5325,fiction,4
5325,history,386
5325,nonfiction,192
5325,philosophy,42
5326,biography,9
5326,classics,25
5326,ebooks,22
5326,fantasy,49
5326,fiction,409
5326,philosophy,66
5326,science,26
5326,science_fiction,752
5327,classics,60
5327,ebooks,10
5327,fiction,12
5327,history,13
5327,nonfiction,77
5327,philosophy,181
5328,children,83
5328,ebooks,17
5328,fantasy,1098
5328,fiction,140
5328,historical_fiction,52
5328,mystery,15
5328,romance,56
5328,young_adult,556
5329,ebooks,10
5329,fantasy,1768
5329,fiction,134
5329,science_fiction,25
5329,young_adult,6
5330,classics,79
5330,contemporary,13
5330,crime,6
5330,ebooks,10
5330,fiction,577
5330,historical_fiction,17
5330,history,7
5330,humor,81
5330,philosophy,4
5330,science_fiction,55
5331,comics,490
5331,ebooks,7
5331,fantasy,31
5331,fiction,173
5331,mystery,6
5331,science_fiction,191
5331,thriller,6
5332,ebooks,8
5332,fantasy,259
5332,fiction,27
5332,historical_fiction,28
5332,history,10
5332,science_fiction,58
5332,thriller,8
5334,business,8
5334,ebooks,6
5334,nonfiction,195
5334,philosophy,9
5334,science,21
5334,self_help,380
5335,contemporary,13
5335,ebooks,11
5335,fantasy,132
5335,fiction,201
5335,historical_fiction,157
5335,history,18
5335,philosophy,5
5335,romance,13
5336,biography,363
5336,business,3
5336,christian,2
5336,ebooks,8
5336,history,344
5336,nonfiction,54
5336,philosophy,5
5336,science,4
5337,contemporary,5
5337,crime,56
5337,ebooks,15
5337,fantasy,18
5337,fiction,53
5337,horror,92
5337,mystery,360
5337,paranormal,5
5337,science_fiction,11
5337,suspense,91
5337,thriller,93
5338,contemporary,10
5338,ebooks,21
5338,fantasy,53
5338,fiction,203
5338,romance,78
5338,science,12
5338,science_fiction,280
5338,young_adult,779
5339,comics,39
5339,ebooks,3
5339,fantasy,57
5339,fiction,10
5339,manga,874
5339,young_adult,14
5340,chick_lit,16
5340,contemporary,17
5340,crime,219
5340,ebooks,34
5340,fantasy,31
5340,fiction,170
5340,mystery,864
5340,romance,436
5340,science_fiction,98
5340,suspense,143
5340,thriller,78
5341,contemporary,15
5341,ebooks,31
5341,fantasy,387
5341,fiction,671
5341,historical_fiction,384
5341,history,61
5341,humor,292
5341,mystery,156
5341,romance,92
5341,science,44
5341,science_fiction,1257
5341,travel,34
5343,contemporary,9
5343,crime,9
5343,ebooks,5
5343,fantasy,14
5343,fiction,484
5343,horror,33
5343,mystery,38
5343,science,34
5343,science_fiction,383
5343,suspense,42
5343,thriller,220
5344,comics,53
5344,crime,3
5344,ebooks,5
5344,fantasy,99
5344,fiction,16
5344,horror,1
5344,mystery,2
5344,paranormal,1
5344,romance,2
5344,suspense,1
5345,contemporary,51
5345,crime,80
5345,ebooks,40
5345,fantasy,822
5345,fiction,226
5345,mystery,289
5345,paranormal,693
5345,romance,181
5345,science_fiction,30
5345,thriller,26
5345,young_adult,722
5346,classics,45
5346,contemporary,12
5346,fiction,66
5346,poetry,5
5347,contemporary,29
5347,crime,42
5347,ebooks,22
5347,fantasy,1230
5347,fiction,778
5347,humor,277
5347,mystery,430
5347,science_fiction,138
5348,children,8
5348,classics,11
5348,ebooks,31
5348,fiction,63
5348,historical_fiction,612
5348,history,56
5348,romance,68
5348,science,7
5349,biography,121
5349,contemporary,8
5349,fiction,12
5349,memoir,530
5349,nonfiction,236
5350,contemporary,355
5350,crime,18
5350,ebooks,31
5350,fiction,193
5350,mystery,476
5350,romance,78
5350,suspense,76
5350,thriller,198
5350,young_adult,777
5351,children,197
5351,classics,43
5351,fantasy,31
5351,fiction,10
5351,romance,5
5352,children,103
5352,ebooks,12
5352,fantasy,265
5352,fiction,82
5352,paranormal,8
5352,young_adult,74
5353,biography,3
5353,children,29
5353,comics,8
5353,contemporary,2
5353,fiction,5
5353,humor,13
5353,nonfiction,24
5353,young_adult,8
5354,classics,308
5354,crime,251
5354,ebooks,11
5354,fiction,551
5354,historical_fiction,15
5354,humor,25
5354,mystery,1033
5354,suspense,15
5354,thriller,32
5355,chick_lit,320
5355,contemporary,15
5355,ebooks,3
5355,fiction,130
5355,romance,19
5356,ebooks,7
5356,fantasy,30
5356,fiction,143
5356,science,26
5356,science_fiction,182
5357,ebooks,16
5357,fantasy,1269
5357,fiction,93
5357,science,6
5357,science_fiction,3
5357,suspense,9
5358,classics,298
5358,contemporary,12
5358,ebooks,12
5358,fiction,739
5358,historical_fiction,8
5358,humor,212
5358,romance,8
5359,contemporary,13
5359,crime,216
5359,ebooks,16
5359,fiction,129
5359,horror,6
5359,mystery,270
5359,romance,10
5359,suspense,82
5359,thriller,230
5360,ebooks,53
5360,fantasy,704
5360,fiction,108
5360,paranormal,87
5360,romance,174
5360,science_fiction,67
5360,young_adult,915
5361,chick_lit,84
5361,contemporary,36
5361,ebooks,15
5361,fiction,158
5361,romance,120
5362,chick_lit,64
5362,contemporary,110
5362,ebooks,11
5362,fiction,31
5362,romance,199
5362,young_adult,280
5363,biography,272
5363,contemporary,7
5363,crime,22
5363,history,16
5363,memoir,67
5363,nonfiction,257
5365,contemporary,14
5365,crime,95
5365,ebooks,13
5365,fiction,126
5365,mystery,310
5365,romance,11
5365,suspense,133
5365,thriller,149
5366,comics,495
5366,ebooks,7
5366,fantasy,31
5366,fiction,172
5366,romance,7
5366,science_fiction,188
5366,thriller,7
5367,ebooks,14
5367,fantasy,18
5367,fiction,193
5367,mystery,4
5367,science,29
5367,science_fiction,822
5367,travel,4
5368,ebooks,18
5368,fiction,465
5368,historical_fiction,998
5368,history,35
5368,romance,47
5369,biography,177
5369,classics,18
5369,history,15
5369,memoir,80
5369,nonfiction,87
5369,philosophy,171
5369,science,25
5369,self_help,6
5370,contemporary,47
5370,crime,45
5370,ebooks,28
5370,fantasy,352
5370,fiction,155
5370,horror,139
5370,mystery,32
5370,paranormal,496
5370,romance,259
5370,science,22
5371,ebooks,17
5371,fantasy,90
5371,fiction,243
5371,historical_fiction,753
5371,history,34
5371,mystery,98
5371,paranormal,8
5371,romance,93
5371,science_fiction,6
5371,suspense,8
5373,ebooks,9
5373,nonfiction,4
5373,philosophy,8
5373,self_help,8
5374,classics,25
5374,contemporary,18
5374,fiction,287
5374,humor,7
5374,philosophy,18
5374,romance,15
5375,chick_lit,45
5375,ebooks,26
5375,fiction,99
5375,historical_fiction,169
5375,history,12
5375,humor,21
5375,romance,1208
5376,biography,2
5376,classics,129
5376,ebooks,6
5376,history,304
5376,nonfiction,29
5376,philosophy,72
5377,art,11
5377,biography,16
5377,history,4
5377,nonfiction,6
5378,classics,218
5378,contemporary,11
5378,ebooks,7
5378,fiction,564
5378,historical_fiction,40
5379,contemporary,5
5379,crime,57
5379,ebooks,7
5379,fiction,53
5379,mystery,100
5379,suspense,30
5379,thriller,57
5380,children,530
5380,fantasy,336
5380,fiction,166
5380,historical_fiction,92
5380,history,25
5380,mystery,16
5380,science_fiction,20
5380,young_adult,25
5381,children,19
5381,classics,39
5381,ebooks,12
5381,fantasy,12
5381,fiction,207
5381,science,26
5381,science_fiction,900
5381,young_adult,131
5382,classics,489
5382,ebooks,17
5382,fiction,471
5382,historical_fiction,48
5382,philosophy,19
5382,romance,10
5382,thriller,4
5382,travel,8
5382,young_adult,5
5383,chick_lit,106
5383,contemporary,55
5383,ebooks,33
5383,fantasy,402
5383,fiction,132
5383,humor,22
5383,mystery,113
5383,paranormal,471
5383,romance,317
5383,young_adult,835
5384,art,31
5384,biography,8
5384,comics,894
5384,contemporary,8
5384,fiction,130
5384,historical_fiction,122
5384,history,364
5384,humor,504
5384,nonfiction,41
5384,young_adult,7
5385,chick_lit,41
5385,contemporary,48
5385,fiction,471
5385,romance,29
5387,classics,24
5387,nonfiction,20
5387,philosophy,108
5387,self_help,25
5388,contemporary,11
5388,ebooks,9
5388,fantasy,1587
5388,fiction,314
5388,historical_fiction,66
5388,paranormal,8
5388,romance,140
5388,science_fiction,52
5388,travel,8
5388,young_adult,41
5389,classics,877
5389,ebooks,20
5389,fantasy,43
5389,fiction,329
5389,historical_fiction,12
5389,horror,646
5389,mystery,92
5389,paranormal,20
5389,poetry,18
5389,suspense,24
5389,thriller,26
5390,children,13
5390,ebooks,4
5390,fantasy,313
5390,fiction,52
5390,mystery,4
5390,paranormal,4
5390,science_fiction,52
5390,young_adult,151
5391,chick_lit,208
5391,contemporary,293
5391,ebooks,14
5391,fiction,164
5391,humor,116
5391,romance,64
5391,young_adult,850
5392,classics,36
5392,contemporary,22
5392,fiction,568
5392,historical_fiction,630
5392,history,66
5392,poetry,12
5393,ebooks,47
5393,fantasy,88
5393,fiction,104
5393,romance,29
5393,science_fiction,98
5393,young_adult,396
5394,biography,34
5394,humor,8
5394,memoir,183
5394,nonfiction,106
5395,classics,108
5395,contemporary,58
5395,ebooks,20
5395,fantasy,374
5395,fiction,928
5395,historical_fiction,377
5395,history,31
5395,poetry,61
5396,classics,17
5396,crime,33
5396,ebooks,18
5396,fantasy,99
5396,historical_fiction,37
5396,history,3
5396,horror,31
5396,mystery,256
5396,paranormal,6
5396,science,5
5396,science_fiction,25
5396,suspense,13
5396,thriller,11
5397,chick_lit,204
5397,contemporary,10
5397,fiction,96
5397,humor,16
5397,romance,32
5398,comics,1675
5398,crime,13
5398,ebooks,12
5398,fantasy,960
5398,fiction,233
5398,mystery,24
5399,biography,52
5399,classics,209
5399,fiction,97
5399,history,199
5399,memoir,96
5399,nonfiction,373
5399,philosophy,34
5400,children,470
5400,fantasy,19
5400,fiction,73
5400,humor,94
5401,comics,954
5401,crime,4
5401,ebooks,4
5401,fantasy,25
5401,fiction,99
5401,horror,12
5401,manga,4
5401,science,6
5401,science_fiction,173
5401,young_adult,5
5402,chick_lit,303
5402,children,28
5402,contemporary,216
5402,ebooks,26
5402,fiction,179
5402,humor,78
5402,romance,331
5402,young_adult,902
5403,ebooks,10
5403,fantasy,119
5403,fiction,29
5403,horror,9
5403,paranormal,134
5403,romance,127
5403,young_adult,267
5404,classics,571
5404,ebooks,18
5404,fiction,494
5404,historical_fiction,49
5405,children,70
5405,ebooks,34
5405,fantasy,627
5405,fiction,112
5405,humor,45
5405,nonfiction,27
5405,young_adult,248
5406,chick_lit,105
5406,contemporary,231
5406,ebooks,13
5406,fiction,176
5406,humor,56
5406,romance,219
5406,sports,256
5406,young_adult,870
5407,contemporary,50
5407,ebooks,13
5407,fiction,734
5407,historical_fiction,8
5407,music,81
5408,crime,222
5408,ebooks,20
5408,fiction,136
5408,mystery,270
5408,romance,11
5408,suspense,81
5408,thriller,249
5409,contemporary,70
5409,ebooks,29
5409,fantasy,365
5409,fiction,776
5409,historical_fiction,270
5409,mystery,264
5409,paranormal,21
5409,romance,18
5409,suspense,17
5409,thriller,12
5410,contemporary,51
5410,crime,17
5410,ebooks,30
5410,fantasy,369
5410,fiction,160
5410,horror,137
5410,mystery,38
5410,paranormal,455
5410,romance,219
5410,science,21
5410,thriller,12
5411,chick_lit,64
5411,contemporary,144
5411,ebooks,10
5411,fiction,123
5411,mystery,19
5411,paranormal,11
5411,romance,1041
5411,suspense,7
5412,contemporary,43
5412,ebooks,31
5412,fantasy,306
5412,fiction,368
5412,horror,88
5412,humor,492
5412,paranormal,115
5412,romance,49
5412,science,22
5412,science_fiction,7
5412,young_adult,10
5413,art,124
5413,nonfiction,11
5413,philosophy,22
5413,self_help,2
5414,ebooks,18
5414,fantasy,2601
5414,fiction,168
5414,historical_fiction,10
5414,paranormal,22
5414,romance,47
5414,science_fiction,16
5414,young_adult,178
5415,classics,10
5415,ebooks,17
5415,fantasy,1004
5415,fiction,145
5415,paranormal,4
5415,romance,8
5415,science,7
5415,science_fiction,224
5415,young_adult,22
5416,contemporary,65
5416,fantasy,53
5416,fiction,196
5417,contemporary,9
5417,crime,132
5417,ebooks,27
5417,fiction,256
5417,mystery,1141
5417,suspense,41
5417,thriller,29
5418,business,10
5418,ebooks,4
5418,fiction,7
5418,history,5
5418,nonfiction,50
5418,philosophy,16
5418,science,35
5418,self_help,15
5419,biography,10
5419,contemporary,100
5419,ebooks,21
5419,fiction,624
5419,humor,16
5419,science,52
5419,science_fiction,29
5420,business,11
5420,classics,38
5420,ebooks,9
5420,history,342
5420,nonfiction,201
5420,philosophy,153
5420,science,22
5421,classics,7
5421,contemporary,25
5421,fiction,384
5421,historical_fiction,324
5421,history,22
5422,contemporary,23
5422,crime,56
5422,ebooks,5
5422,fiction,216
5422,mystery,761
5422,suspense,22
5422,thriller,28
5423,chick_lit,3
5423,contemporary,8
5423,crime,23
5423,ebooks,9
5423,fiction,181
5423,mystery,90
5423,romance,32
5423,suspense,41
5423,thriller,109
5423,young_adult,3
5425,classics,22
5425,contemporary,9
5425,fiction,33
5425,historical_fiction,175
5425,history,82
5425,nonfiction,8
5425,philosophy,40
5425,science_fiction,28
5426,chick_lit,60
5426,contemporary,337
5426,ebooks,46
5426,fiction,44
5426,romance,819
5426,sports,537
5427,chick_lit,382
5427,contemporary,14
5427,ebooks,2
5427,fiction,96
5427,romance,59
5427,young_adult,2
5428,ebooks,18
5428,fantasy,25
5428,fiction,131
5428,science,13
5428,science_fiction,845
5429,ebooks,34
5429,fantasy,2995
5429,fiction,318
5429,romance,78
