book_key,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,early_title_key,strict_title_key,lead_author,known_language,known_publication_year,reading_intent_count,main_genre,main_genre_tag_count,main_genre_cleaned_book_count,star_rating_total,star_rating_weighted_mean,star_average_gap,demand_absolute_score,exposure_gap_score,quality_score,genre_rarity_score,reader_intent_contribution,exposure_gap_contribution,genre_scarcity_contribution,quality_contribution,first_review_score
1735,23220,23220,3239380,50,60525118,9780060525120.0,Meg Cabot,2005.0,"Size 12 Is Not Fat (Heather Wells, #1)","Size 12 Is Not Fat (Heather Wells, #1)",en-US,3.75,66089,67720,2367,1798,5185,19396,23130,18211,https://images.gr-assets.com/books/1259077761m/23220.jpg,https://images.gr-assets.com/books/1259077761s/23220.jpg,"size 12 is not fat (heather wells, #1)",size 12 is not fat,Meg Cabot,True,True,148,chick_lit,1237,119,67720,3.749719432959244,0.00028056704075618555,84.44432302480604,15.604851928750957,14.932794230138782,87.1598732378975,28.711069828434056,3.7451644629002296,19.17517211233745,2.986558846027757,54.61796524969949
2725,6316171,6316171,6501420,33,316041440,9780316041450.0,Jennifer Brown,2009.0,Hate List,Hate List,eng,4.03,39677,44189,4285,872,2179,8483,15813,16842,https://images.gr-assets.com/books/1479653095m/6316171.jpg,https://images.gr-assets.com/books/1479653095s/6316171.jpg,hate list,hate list,Jennifer Brown,True,True,174,young_adult,1224,765,44189,4.03134264183394,-0.0013426418339399504,87.26368702874004,26.958802316686704,52.02163697956508,36.542454376570866,29.669653589771613,6.470112556004809,8.03933996284559,10.404327395913016,54.58343350453502
3103,22522808,22522808,41947380,40,62330268,9780062330260.0,Neil Gaiman,2015.0,Trigger Warning: Short Fictions and Disturbances,Trigger Warning: Short Fictions and Disturbances,eng,3.92,29215,36263,4380,743,1738,7795,15225,10762,https://images.gr-assets.com/books/1415036119m/22522808.jpg,https://images.gr-assets.com/books/1415036119s/22522808.jpg,trigger warning: short fictions and disturbances,trigger warning short fictions and disturbances,Neil Gaiman,True,True,525,fantasy,1965,1153,36263,3.9244960427984448,-0.004496042798444844,97.31723308927987,36.90307070265545,34.4716424434488,26.062725385203805,33.08785925035516,8.856736968637307,5.733799584744837,6.8943284886897604,54.57272429242706
1860,8835379,6325285,6510846,80,805092528,9780805092520.0,"Kerstin Gier, Anthea Bell",2009.0,Rubinrot,"Ruby Red (Precious Stone Trilogy, #1)",en-US,4.12,62978,82241,8320,1006,3019,14262,30391,33563,https://images.gr-assets.com/books/1312036605m/8835379.jpg,https://images.gr-assets.com/books/1312036605s/8835379.jpg,rubinrot,rubinrot,Kerstin Gier,True,True,272,fantasy,2441,1153,82241,4.124572901594095,-0.004572901594094958,92.70025133865151,16.347940115834337,66.50639274396241,26.062725385203805,31.518085455141517,3.9235056278002407,5.733799584744837,13.301278548792482,54.476669216479074
2104,9627755,9627755,14515040,34,525425632,9780525425630.0,Stephanie Perkins,2014.0,Isla and the Happily Ever After,"Isla and the Happily Ever After (Anna and the French Kiss, #3)",eng,4.1,70995,76687,10433,1449,3640,13319,25409,32870,https://images.gr-assets.com/books/1362064564m/9627755.jpg,https://images.gr-assets.com/books/1362064564s/9627755.jpg,isla and the happily ever after,isla and happily ever after,Stephanie Perkins,True,True,202,young_adult,2200,765,76687,4.103329117060258,-0.003329117060258291,89.30717954321932,14.227953229155283,63.211670855644186,36.542454376570866,30.36444104469457,3.4147087749972678,8.03933996284559,12.642334171128837,54.460823953666264
2156,77507,77507,40712,55,553560735,9780553560730.0,Kim Stanley Robinson,1993.0,Red Mars,"Red Mars (Mars Trilogy, #1)",en-US,3.84,46121,49784,2212,1447,3878,11453,17472,15534,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,red mars,red mars,Kim Stanley Robinson,True,True,147,science_fiction,2143,312,49784,3.838984412662703,0.001015587337296786,84.28587039667795,22.86088952027101,24.2596437547809,70.20544202819364,28.657195934870504,5.486613484865042,15.445197246202602,4.85192875095618,54.440935416894334
1794,23209927,23209927,42753039,39,385523238,9780385523230.0,Sara Gruen,2015.0,At the Water's Edge,At the Water's Edge,eng,3.65,44956,54207,7018,1306,4467,16578,21648,10208,https://images.gr-assets.com/books/1412194706m/23209927.jpg,https://images.gr-assets.com/books/1412194706s/23209927.jpg,at the water's edge,at water s edge,Sara Gruen,True,True,398,historical_fiction,303,410,54207,3.6453963510247753,0.0046036489752245835,95.79280952901323,23.429133428040654,8.305103267402469,66.26051797617747,32.5695552398645,5.622992022729757,14.577313954759044,1.6610206534804939,54.43088187083379
1816,13055592,13055592,18130445,41,765316994,9780765317000.0,John Scalzi,2012.0,Redshirts,Redshirts,en-US,3.84,53746,62419,7934,1049,3740,15787,25713,16130,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,redshirts,redshirts,John Scalzi,True,True,168,science_fiction,2716,312,62419,3.835242474246624,0.004757525753376068,86.66265981859907,19.385859468910503,24.2596437547809,70.20544202819364,29.465304338323683,4.65260627253852,15.445197246202602,4.85192875095618,54.41503660802098
1767,6604794,6604794,6798696,68,803734956,9780803734950.0,Jandy Nelson,2010.0,The Sky Is Everywhere,The Sky Is Everywhere,eng,4.04,61937,71175,7709,1710,3899,13383,23304,28879,https://images.gr-assets.com/books/1496659743m/6604794.jpg,https://images.gr-assets.com/books/1496659743s/6604794.jpg,the sky is everywhere,sky is everywhere,Jandy Nelson,True,True,284,young_adult,1943,765,71175,4.036080084299263,0.003919915700737242,93.14282592066441,16.632062069719154,53.513277237460386,36.542454376570866,31.668560813025902,3.991694896732597,8.03933996284559,10.702655447492077,54.40225112009617
1325,1914973,1914973,6504351,56,670018864,9780670018860.0,Tana French,2008.0,The Likeness,"The Likeness (Dublin Murder Squad, #2)",eng,4.05,72480,80243,6945,915,2856,14814,34478,27180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the likeness,likeness,Tana French,True,True,194,mystery,1443,692,80243,4.048714529616291,0.0012854703837090753,88.78264670527811,13.900120205442029,55.16883400721233,44.503332969074414,30.18609987979456,3.336028849306087,9.790733253196372,11.033766801442468,54.34662878373949
2499,31173,31173,40852693,483,037575850X,9780375758510.0,"Charlotte Brontë, A.S. Byatt, Μαρία Λαϊνά, Ignes Sodre",1853.0,Villette,Villette,eng,3.75,41793,48000,2731,1438,4142,13066,15929,13425,https://images.gr-assets.com/books/1320412741m/31173.jpg,https://images.gr-assets.com/books/1320412741s/31173.jpg,villette,villette,Charlotte Brontë,True,True,284,classics,3408,434,48000,3.7450208333333332,0.004979166666666757,93.14282592066441,25.516337012348377,14.932794230138782,61.64900010927767,31.668560813025902,6.12392088296361,13.562780024041087,2.986558846027757,54.34182056605835
2612,50365,50365,1651078,55,60786523,9780060786530.0,Vikram Seth,1993.0,A Suitable Boy,"A Suitable Boy (A Suitable Boy, #1)",en-US,4.1,33973,35509,1714,685,1650,6032,12254,14888,https://images.gr-assets.com/books/1329421639m/50365.jpg,https://images.gr-assets.com/books/1329421639s/50365.jpg,a suitable boy,suitable boy,Vikram Seth,True,True,315,fiction,710,1808,35509,4.0985947224647274,0.001405277535272198,93.92416129384766,31.614031253414925,63.211670855644186,9.88416566495465,31.934214839908208,7.587367500819582,2.1745164462900233,12.642334171128837,54.33843295814665
4239,23168277,23168277,42713530,33,802123457,9780802123460.0,Viet Thanh Nguyen,2015.0,The Sympathizer,The Sympathizer,eng,4.0,20972,28424,3889,523,1396,5361,11374,9770,https://images.gr-assets.com/books/1423543886m/23168277.jpg,https://images.gr-assets.com/books/1423543886s/23168277.jpg,the sympathizer,sympathizer,Viet Thanh Nguyen,True,True,191,fiction,996,1808,28424,4.001688713763017,-0.0016887137630172688,88.53130805376462,51.600917932466395,47.84176592722107,9.88416566495465,30.10064473827997,12.384220303791935,2.1745164462900233,9.568353185444215,54.22773467380614
6861,7059135,7059135,6662880,19,037321006X,9780373210060.0,Maria V. Snyder,2010.0,Inside Out,"Inside Out (Insider, #1)",eng,3.82,20472,22001,1882,598,1467,5568,8111,6257,https://images.gr-assets.com/books/1335383824m/7059135.jpg,https://images.gr-assets.com/books/1335383824s/7059135.jpg,inside out,inside out,Maria V. Snyder,True,True,158,young_adult,875,765,22001,3.8164174355711102,0.003582564428889601,85.66276909627362,52.6390558408917,21.937493170145338,36.542454376570866,29.125341492733032,12.633373401814007,8.03933996284559,4.387498634029067,54.18555349142169
7183,12291438,12291438,17268041,18,62128027,9780062128030.0,Megan Shepherd,2013.0,The Madman’s Daughter,"The Madman’s Daughter (The Madman’s Daughter, #1)",eng,3.69,17647,19008,3298,713,1899,4898,6545,4953,https://images.gr-assets.com/books/1354155885m/12291438.jpg,https://images.gr-assets.com/books/1354155885s/12291438.jpg,the madman’s daughter,madman s daughter,Megan Shepherd,True,True,168,young_adult,1000,765,19008,3.690551346801347,-0.0005513468013469414,86.66265981859907,60.36498743306743,10.528903944924052,36.542454376570866,29.465304338323683,14.487596983936182,8.03933996284559,2.1057807889848106,54.09802207409026
5897,23129410,23129410,42677282,37,62351427,9780062351420.0,"Joseph Fink, Jeffrey Cranor",2015.0,Welcome to Night Vale,Welcome to Night Vale,eng,3.87,17781,20325,3345,728,1485,4276,7096,6740,https://images.gr-assets.com/books/1447774088m/23129410.jpg,https://images.gr-assets.com/books/1447774088s/23129410.jpg,welcome to night vale,welcome to night vale,Joseph Fink,True,True,140,fantasy,833,1153,20325,3.867650676506765,0.0023493234932350227,83.43896841875204,60.0098349907114,27.87673478308382,26.062725385203805,28.369249262375696,14.402360397770735,5.733799584744837,5.575346956616764,54.08075620150803
4161,2548866,2548866,2556437,9,,,G. Norman Lippert,2007.0,James Potter and the Hall of Elders' Crossing ,"James Potter and the Hall of Elders' Crossing (James Potter, #1)",eng,3.78,21310,21423,2457,1270,1507,4756,7122,6768,https://images.gr-assets.com/books/1497650972m/2548866.jpg,https://images.gr-assets.com/books/1497650972s/2548866.jpg,james potter and the hall of elders' crossing,james potter and hall of elders crossing,G. Norman Lippert,True,True,400,fantasy,751,1153,21423,3.775381599215796,0.0046184007842038355,95.82012894765599,50.80319090809747,17.604633373401814,26.062725385203805,32.578843842203035,12.192765817943393,5.733799584744837,3.520926674680363,54.02633591957162
2133,9684523,9684523,14572532,42,670021040,9780670021050.0,Geraldine Brooks,2011.0,Caleb's Crossing,Caleb's Crossing,eng,3.81,47525,50909,5670,854,2847,13311,22119,11778,https://images.gr-assets.com/books/1303284000m/9684523.jpg,https://images.gr-assets.com/books/1303284000s/9684523.jpg,caleb's crossing,caleb s crossing,Geraldine Brooks,True,True,183,historical_fiction,1486,410,50909,3.8077157280638003,0.0022842719361997332,88.08873347175172,22.18336793793028,20.75729428477762,66.26051797617747,29.95016938039559,5.324008305103267,14.577313954759044,4.151458856955524,54.00295049721342
4581,4932435,4932435,4998084,34,670072818,9780670072810.0,Melina Marchetta,2008.0,Finnikin of the Rock,"Finnikin of the Rock (Lumatere Chronicles, #1)",eng,3.93,29401,33187,4036,1635,2131,5900,10740,12781,https://images.gr-assets.com/books/1346007613m/4932435.jpg,https://images.gr-assets.com/books/1346007613s/4932435.jpg,finnikin of the rock,finnikin of rock,Melina Marchetta,True,True,346,fantasy,3703,1153,33187,3.93111760629162,-0.0011176062916198326,94.62353841110261,36.61894874877063,36.11080756201508,26.062725385203805,32.172003059774894,8.78854769970495,5.733799584744837,7.222161512403017,53.9165118566277
2932,7728889,7728889,10501517,48,031612611X,9780316126110.0,Libba Bray,2012.0,The Diviners,"The Diviners (The Diviners, #1)",en-US,3.96,44513,48730,7351,1529,2761,9098,18094,17248,https://images.gr-assets.com/books/1336424966m/7728889.jpg,https://images.gr-assets.com/books/1336424966s/7728889.jpg,the diviners,diviners,Libba Bray,True,True,309,young_adult,2412,765,48730,3.959798891853068,0.000201108146931972,93.73292536334826,23.71325538192547,41.31788875532729,36.542454376570866,31.86919462353841,5.6911812916621125,8.03933996284559,8.263577751065458,53.86329362911157
1597,122,122,649656,82,034541005X,9780345410050.0,Bryce Courtenay,1989.0,The Power of One,"The Power of One (The Power of One, #1)",eng,4.34,57312,60575,4581,698,1628,6814,18645,32790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the power of one,power of one,Bryce Courtenay,True,True,147,fiction,1102,1808,60575,4.340503508047875,-0.0005035080478750231,84.28587039667795,18.14009397880013,93.2739591301497,9.88416566495465,28.657195934870504,4.3536225549120315,2.1745164462900233,18.654791826029943,53.8401267621025
1555,29981,29981,68894,680,553214322,9780553214320.0,H.G. Wells,1896.0,The Island of Dr. Moreau,The Island of Dr. Moreau,eng,3.72,60346,70563,2767,897,5007,22375,27122,15162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the island of dr. moreau,island of dr moreau,H.G. Wells,True,True,205,horror,329,236,70563,3.7177274208863,0.002272579113700157,89.54759042727571,17.11288383783193,12.610643645503226,76.00808654791827,30.446180745273743,4.107092121079663,16.721779040542017,2.522128729100645,53.79718063599607
1849,17623975,17623975,17992862,50,142422959,9780142422950.0,Gayle Forman,2013.0,Just One Day,"Just One Day (Just One Day, #1)",eng,4.02,47674,66861,7371,1591,3191,12505,24526,25048,https://images.gr-assets.com/books/1368722144m/17623975.jpg,https://images.gr-assets.com/books/1368722144s/17623975.jpg,just one day,just one day,Gayle Forman,True,True,198,young_adult,1696,765,66861,4.020759486098024,-0.0007594860980244533,89.02852147306305,22.095945798273412,50.688449349797835,36.542454376570866,30.26969730084144,5.303026991585619,8.03933996284559,10.137689869959567,53.749754125232215
2538,15803059,15803059,21587729,18,1451645821,9781451645830.0,William Kent Krueger,2013.0,Ordinary Grace,Ordinary Grace,eng,4.14,34720,42584,6121,377,1096,6442,18751,15918,https://images.gr-assets.com/books/1358264094m/15803059.jpg,https://images.gr-assets.com/books/1358264094s/15803059.jpg,ordinary grace,ordinary grace,William Kent Krueger,True,True,193,fiction,319,1808,42584,4.144490888596656,-0.004490888596656362,88.7006884493498,30.98022074090263,69.70822860889521,9.88416566495465,30.158234072778935,7.435252977816631,2.1745164462900233,13.941645721779043,53.70964921866464
1254,887877,887877,856785,48,553804685,9780553804680.0,Scott Lynch,2007.0,Red Seas Under Red Skies,"Red Seas Under Red Skies (Gentleman Bastard, #2)",eng,4.23,68255,78603,3979,432,1714,10685,31914,33858,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,red seas under red skies,red seas under red skies,Scott Lynch,True,True,129,fantasy,5011,1153,78603,4.234711143340585,-0.004711143340584201,81.94732816085674,14.905474811496012,82.67948858048301,26.062725385203805,27.862091574691295,3.5773139547590427,5.733799584744837,16.535897716096603,53.70910283029177
1427,153025,153025,1412280,83,61147931,9780061147940.0,Joe Hill,2007.0,Heart-Shaped Box,Heart-Shaped Box,en-US,3.82,65005,74583,6430,1652,5086,18820,28529,20496,https://images.gr-assets.com/books/1328043955m/153025.jpg,https://images.gr-assets.com/books/1328043955s/153025.jpg,heart-shaped box,heart shaped box,Joe Hill,True,True,149,horror,1508,236,74583,3.8196371827360123,0.0003628172639875693,84.59731176920555,15.878046115178668,21.937493170145338,76.00808654791827,28.76308600152989,3.8107310676428803,16.721779040542017,4.387498634029067,53.68309474374385
3180,9279177,9279177,12922551,36,374193681,9780374193680.0,David Levithan,2011.0,The Lover's Dictionary,The Lover's Dictionary,en-US,3.89,34771,38652,4849,676,2473,9299,14184,12020,https://images.gr-assets.com/books/1312055996m/9279177.jpg,https://images.gr-assets.com/books/1312055996s/9279177.jpg,the lover's dictionary,lover s dictionary,David Levithan,True,True,152,romance,731,551,38652,3.8899668839904793,3.311600952082827e-05,84.88689760681892,30.91465413615998,30.50486285651841,51.29494044366736,28.861545186318434,7.419516992678395,11.28488689760682,6.100972571303682,53.66692164790733
2170,16790,16790,6277491,59,380789027,9780380789020.0,Neil Gaiman,1998.0,Smoke and Mirrors: Short Fiction and Illusions,Smoke and Mirrors: Short Fiction and Illusions,eng,4.05,46486,52735,2160,246,1631,10927,22352,17579,https://images.gr-assets.com/books/1409595076m/16790.jpg,https://images.gr-assets.com/books/1409595076s/16790.jpg,smoke and mirrors: short fiction and illusions,smoke and mirrors short fiction and illusions,Neil Gaiman,True,True,257,fantasy,2756,1153,52735,4.0502891817578455,-0.0002891817578456468,92.12654354715332,22.675117473500165,55.16883400721233,26.062725385203805,31.32302480603213,5.44202819364004,5.733799584744837,11.033766801442468,53.532619385859476
2587,14061957,14061957,19699754,33,080509461X,9780805094620.0,Leigh Bardugo,2014.0,Ruin and Rising,"Ruin and Rising (Shadow and Bone, #3)",eng,4.17,56836,64410,9218,728,2162,10158,23691,27671,https://images.gr-assets.com/books/1392398530m/14061957.jpg,https://images.gr-assets.com/books/1392398530s/14061957.jpg,ruin and rising,ruin and rising,Leigh Bardugo,True,True,143,fantasy,2668,1153,64410,4.170858562335041,-0.0008585623350407801,83.84329581466507,18.249371653371217,74.53830182493716,26.062725385203805,28.506720576986126,4.379849196809092,5.733799584744837,14.907660364987434,53.52802972352749
1869,150739,150739,1178402,33,015204566X,9780152045660.0,"Patricia C. Wrede, Peter de Sève",1990.0,Dealing with Dragons,"Dealing with Dragons (Enchanted Forest Chronicles, #1)",en-US,4.14,67663,69992,2695,1270,2575,12165,22888,31094,https://images.gr-assets.com/books/1385526967m/150739.jpg,https://images.gr-assets.com/books/1385526967s/150739.jpg,dealing with dragons,dealing with dragons,Patricia C. Wrede,True,True,195,fantasy,4138,1153,69992,4.142430563492971,-0.002430563492970883,88.85367719374932,15.04753578843842,69.70822860889521,26.062725385203805,30.21025024587477,3.6114085892252206,5.733799584744837,13.941645721779043,53.49710414162388
2479,46945,46945,526038,39,1560252480,9781560252480.0,"Hubert Selby Jr., Darren Aronofsky, Richard Price",1978.0,Requiem for a Dream,Requiem for a Dream,eng,4.1,37995,39392,935,724,1428,6791,14658,15791,https://images.gr-assets.com/books/1353949849m/46945.jpg,https://images.gr-assets.com/books/1353949849s/46945.jpg,requiem for a dream,requiem for dream,Hubert Selby Jr.,True,True,313,fiction,613,1808,39392,4.100832656376929,-0.0008326563769296413,93.86405857283357,28.182712271882853,63.211670855644186,9.88416566495465,31.913779914763417,6.7638509452518845,2.1745164462900233,12.642334171128837,53.49448147743416
2154,9533378,9533378,14419515,37,345522478,9780345522470.0,Kevin Hearne,2011.0,Hounded,"Hounded (The Iron Druid Chronicles, #1)",eng,4.12,51086,57275,5410,850,2097,9272,22127,22929,https://images.gr-assets.com/books/1327883998m/9533378.jpg,https://images.gr-assets.com/books/1327883998s/9533378.jpg,hounded,hounded,Kevin Hearne,True,True,170,fantasy,2754,1153,57275,4.120698384984723,-0.0006983849847230772,86.8375040979128,20.511419516992678,66.50639274396241,26.062725385203805,29.524751393290355,4.922740684078242,5.733799584744837,13.301278548792482,53.48257021090591
1698,342445,342445,2402933,20,785121447,9780785121440.0,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King",2007.0,The Dark Tower: The Gunslinger Born,The Dark Tower: The Gunslinger Born,eng,4.18,60746,61405,832,1318,2554,9780,18142,29611,https://images.gr-assets.com/books/1489721554m/342445.jpg,https://images.gr-assets.com/books/1489721554s/342445.jpg,the dark tower: the gunslinger born,dark tower gunslinger born,Peter David,True,True,142,fantasy,603,1153,61405,4.175376597996906,0.004623402003093524,83.72855425636543,16.97082286088952,75.98623101300404,26.062725385203805,28.46770844716425,4.072997486613485,5.733799584744837,15.197246202600809,53.471751721123375
2065,10163292,10163292,11340098,91,670022802,9780670022810.0,Jojo Moyes,2008.0,The Last Letter From Your Lover,The Last Letter from Your Lover,eng,3.94,41138,52899,5264,728,2422,11746,22222,15781,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the last letter from your lover,last letter from your lover,Jojo Moyes,True,True,140,romance,538,551,52899,3.9434204805383843,-0.003420480538384396,83.43896841875204,25.92066440826139,37.886569773795216,51.29494044366736,28.369249262375696,6.220959457982734,11.28488689760682,7.577313954759044,53.45240957272429
3386,1470232,1470232,1461175,45,345467531,9780345467540.0,Kristin Hannah,2006.0,Magic Hour,Magic Hour,eng,4.1,27778,31208,2343,263,920,5687,12903,11435,https://images.gr-assets.com/books/1320542057m/1470232.jpg,https://images.gr-assets.com/books/1320542057s/1470232.jpg,magic hour,magic hour,Kristin Hannah,True,True,164,fiction,293,1808,31208,4.099942322481415,5.767751858432035e-05,86.2528685389575,38.73893563544968,63.211670855644186,9.88416566495465,29.325975303245553,9.297344552507923,2.1745164462900233,12.642334171128837,53.44017047317234
2390,18712886,18712886,24267689,62,62290363,9780062290370.0,Erika Johansen,2014.0,The Queen of the Tearling,"The Queen of the Tearling (The Queen of the Tearling, #1)",eng,4.02,42472,54253,7889,1295,2432,9114,22223,19189,https://images.gr-assets.com/books/1417685148m/18712886.jpg,https://images.gr-assets.com/books/1417685148s/18712886.jpg,the queen of the tearling,queen of tearling,Erika Johansen,True,True,273,fantasy,4174,1153,54253,4.0244410447348535,-0.0044410447348539606,92.7494262922085,25.04644301169271,50.688449349797835,26.062725385203805,31.53480493935089,6.01114632280625,5.733799584744837,10.137689869959567,53.41744071686154
2860,17343,17343,2072983,70,156904365,9780156904360.0,C.S. Lewis,1956.0,Till We Have Faces,Till We Have Faces,en-US,4.19,36758,39194,3172,442,1642,6364,12481,18265,https://images.gr-assets.com/books/1381692105m/17343.jpg,https://images.gr-assets.com/books/1381692105s/17343.jpg,till we have faces,till we have faces,C.S. Lewis,True,True,147,fiction,1158,1808,39194,4.186023370924121,0.003976629075879146,84.28587039667795,29.330127854879244,77.4232324336138,9.88416566495465,28.657195934870504,7.0392306851710185,2.1745164462900233,15.484646486722761,53.3555895530543
3943,544424,544424,531712,24,738710180,9780738710180.0,Simone Elkeles,2007.0,Leaving Paradise,"Leaving Paradise (Leaving Paradise, #1)",eng,4.02,37323,38657,2292,688,2184,7723,13132,14930,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,leaving paradise,leaving paradise,Simone Elkeles,True,True,136,young_adult,976,765,38657,4.020048115477145,-4.811547714567155e-05,82.81062178996831,28.816522784395147,50.688449349797835,36.542454376570866,28.155611408589227,6.915965468254835,8.03933996284559,10.137689869959567,53.248606709649216
1479,29396,29396,3098584,35,044101268X,9780441012690.0,Jim Butcher,2004.0,Furies of Calderon ,"Furies of Calderon (Codex Alera, #1)",eng,4.12,70269,74537,3132,1209,2914,12182,27550,30682,https://images.gr-assets.com/books/1329104514m/29396.jpg,https://images.gr-assets.com/books/1329104514s/29396.jpg,furies of calderon,furies of calderon,Jim Butcher,True,True,219,fantasy,4853,1153,74537,4.121349128620685,-0.0013491286206850361,90.32892580045898,14.391869741011911,66.50639274396241,26.062725385203805,30.711834772156053,3.4540487378428586,5.733799584744837,13.301278548792482,53.20096164353623
2251,7159515,7159515,7383770,71,312595670,9780312595680.0,Chevy Stevens,2010.0,Still Missing,Still Missing,en-US,3.96,44223,50637,6113,912,2478,10467,20403,16377,https://images.gr-assets.com/books/1260468195m/7159515.jpg,https://images.gr-assets.com/books/1260468195s/7159515.jpg,still missing,still missing,Chevy Stevens,True,True,166,mystery,489,692,50637,3.9648083417264055,-0.004808341726405541,86.44956835318544,23.920882963610534,41.31788875532729,44.503332969074414,29.392853240083053,5.741011911266528,9.790733253196372,8.263577751065458,53.188176155611416
2941,16429619,16429619,22617247,16,,,Mary E. Pearson,2014.0,The Kiss of Deception,"The Kiss of Deception (The Remnant Chronicles, #1)",eng,4.06,46096,51124,7571,1223,2570,8546,18447,20338,https://images.gr-assets.com/books/1389804901m/16429619.jpg,https://images.gr-assets.com/books/1389804901s/16429619.jpg,the kiss of deception,kiss of deception,Mary E. Pearson,True,True,209,fantasy,3046,1153,51124,4.058348329551678,0.001651670448321596,89.86449568353186,22.871817287728117,56.791607474592944,26.062725385203805,30.553928532400832,5.489236149054748,5.733799584744837,11.35832149491859,53.13528576111901
2856,2485785,2485785,1544939,43,778325318,9780778325310.0,Diane Chamberlain,2006.0,The Secret Life Of CeeCee Wilkes,The Secret Life of CeeCee Wilkes,eng,4.09,32490,37581,3342,467,1251,6556,15560,13747,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the secret life of ceecee wilkes,secret life of ceecee wilkes,Diane Chamberlain,True,True,215,fiction,343,1808,37581,4.0874910193981,0.0025089806018998573,90.12676210250245,33.17670199978144,61.73095836520599,9.88416566495465,30.643099114850838,7.962408479947546,2.1745164462900233,12.346191673041199,53.1262157141296
4810,12467,12467,2223651,88,312265050,9780312265050.0,Norman Mailer,1948.0,The Naked and the Dead,The Naked and the Dead,eng,3.94,18912,19912,641,358,1059,4375,7826,6294,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the naked and the dead,naked and dead,Norman Mailer,True,True,176,fiction,182,1808,19912,3.9360687022900764,0.003931297709923509,87.47677849415363,56.551196590536556,37.886569773795216,9.88416566495465,29.742104688012237,13.572287181728774,2.1745164462900233,7.577313954759044,53.06622227079007
7154,27276262,27276262,45476016,30,1501126229,9781501126220.0,Steven  Rowley,2016.0,Lily and the Octopus,Lily and the Octopus,eng,3.74,13667,16201,3346,509,1379,4153,5885,4275,https://images.gr-assets.com/books/1499086357m/27276262.jpg,https://images.gr-assets.com/books/1499086357s/27276262.jpg,lily and the octopus,lily and octopus,Steven  Rowley,True,True,185,fiction,512,1808,16201,3.7430405530522806,-0.003040553052280348,88.20347503005137,75.12840126762103,14.129603322041307,9.88416566495465,29.989181510217467,18.030816304229045,2.1745164462900233,2.8259206644082617,53.0204349251448
5981,10866624,10866624,15781826,18,375870415,9780375870420.0,Sarah Rees Brennan,2012.0,Unspoken,"Unspoken (The Lynburn Legacy, #1)",eng,3.85,22927,24419,3363,779,1738,5487,8716,7699,https://images.gr-assets.com/books/1333397426m/10866624.jpg,https://images.gr-assets.com/books/1333397426s/10866624.jpg,unspoken,unspoken,Sarah Rees Brennan,True,True,143,young_adult,1354,765,24419,3.8525328637536345,-0.0025328637536343734,83.84329581466507,47.229810949622994,25.450770407605727,36.542454376570866,28.506720576986126,11.335154627909517,8.03933996284559,5.0901540815211455,52.97136924926238
