book_key,goodreads_book_id,tag_id,tag_name,normalized_tag_name,canonical_genre,count
7785,397456,14821,horror,horror,horror,75
7785,397456,26138,romance,romance,romance,53
7785,397456,6750,chick-lit,chick-lit,chick_lit,23
7785,397456,20939,mystery,mystery,mystery,17
7785,397456,30358,thriller,thriller,thriller,17
7785,397456,29076,suspense,suspense,suspense,12
7785,397456,8055,contemporary,contemporary,contemporary,8
7785,397456,10210,ebooks,ebooks,ebooks,5
7410,397466,11743,fiction,fiction,fiction,202
7410,397466,33114,young-adult,young-adult,young_adult,113
7410,397466,14821,horror,horror,horror,86
7410,397466,26138,romance,romance,romance,63
7410,397466,6750,chick-lit,chick-lit,chick_lit,24
7410,397466,20939,mystery,mystery,mystery,21
7410,397466,30358,thriller,thriller,thriller,16
7410,397466,8055,contemporary,contemporary,contemporary,12
7410,397466,29076,suspense,suspense,suspense,10
7410,397466,10210,ebooks,ebooks,ebooks,7
4701,397860,14821,horror,horror,horror,592
4701,397860,11743,fiction,fiction,fiction,85
4701,397860,30358,thriller,thriller,thriller,32
4701,397860,26837,science-fiction,science-fiction,science_fiction,20
4701,397860,20939,mystery,mystery,mystery,14
4701,397860,11305,fantasy,fantasy,fantasy,12
4701,397860,22973,paranormal,paranormal,paranormal,11
4701,397860,29076,suspense,suspense,suspense,6
4701,397860,10210,ebooks,ebooks,ebooks,5
4701,397860,7457,classics,classics,classics,2
9710,397867,14821,horror,horror,horror,626
9710,397867,11743,fiction,fiction,fiction,117
9710,397867,30358,thriller,thriller,thriller,24
9710,397867,26837,science-fiction,science-fiction,science_fiction,12
9710,397867,11305,fantasy,fantasy,fantasy,11
9710,397867,20939,mystery,mystery,mystery,10
9710,397867,10210,ebooks,ebooks,ebooks,8
9710,397867,29076,suspense,suspense,suspense,3
4520,398323,11743,fiction,fiction,fiction,761
4520,398323,14487,historical-fiction,historical-fiction,historical_fiction,68
4520,398323,7457,classics,classics,classics,5
4520,398323,20939,mystery,mystery,mystery,5
2043,400354,11305,fantasy,fantasy,fantasy,4012
2043,400354,11743,fiction,fiction,fiction,665
2043,400354,15048,humor,humor,humor,659
2043,400354,20939,mystery,mystery,mystery,85
2043,400354,26837,science-fiction,science-fiction,science_fiction,50
2043,400354,8517,crime,crime,crime,36
2043,400354,10210,ebooks,ebooks,ebooks,34
2043,400354,26816,science,science,science,23
2043,400354,33114,young-adult,young-adult,young_adult,15
2466,400412,23831,poetry,poetry,poetry,2699
2466,400412,7457,classics,classics,classics,490
2466,400412,11743,fiction,fiction,fiction,97
2466,400412,10210,ebooks,ebooks,ebooks,12
2466,400412,21773,nonfiction,nonfiction,nonfiction,9
2466,400412,23471,philosophy,philosophy,philosophy,6
9525,400881,11305,fantasy,fantasy,fantasy,614
9525,400881,11743,fiction,fiction,fiction,74
9525,400881,10210,ebooks,ebooks,ebooks,13
9525,400881,26816,science,science,science,8
9525,400881,20939,mystery,mystery,mystery,3
9525,400881,14821,horror,horror,horror,3
9609,400906,11305,fantasy,fantasy,fantasy,559
9609,400906,11743,fiction,fiction,fiction,79
9609,400906,10210,ebooks,ebooks,ebooks,11
9609,400906,26816,science,science,science,7
9609,400906,26138,romance,romance,romance,3
5735,400924,11305,fantasy,fantasy,fantasy,1011
5735,400924,11743,fiction,fiction,fiction,87
5735,400924,26837,science-fiction,science-fiction,science_fiction,7
5735,400924,10210,ebooks,ebooks,ebooks,5
1927,401514,21773,nonfiction,nonfiction,nonfiction,255
1927,401514,14552,history,history,history,143
1927,401514,4605,biography,biography,biography,138
1927,401514,31155,travel,travel,travel,48
1927,401514,19733,memoir,memoir,memoir,42
1927,401514,30358,thriller,thriller,thriller,11
1927,401514,11743,fiction,fiction,fiction,10
1927,401514,29076,suspense,suspense,suspense,10
1927,401514,14821,horror,horror,horror,8
1927,401514,7457,classics,classics,classics,6
1927,401514,28422,sports,sports,sports,6
3596,401679,6953,childrens,childrens,children,286
3596,401679,6857,children,children,children,191
3596,401679,11743,fiction,fiction,fiction,45
3596,401679,23831,poetry,poetry,poetry,42
3596,401679,11305,fantasy,fantasy,fantasy,27
3596,401679,15048,humor,humor,humor,12
8519,401876,11743,fiction,fiction,fiction,196
8519,401876,15048,humor,humor,humor,35
8519,401876,7457,classics,classics,classics,22
8519,401876,21773,nonfiction,nonfiction,nonfiction,12
8519,401876,26816,science,science,science,11
8519,401876,19733,memoir,memoir,memoir,7
8519,401876,4605,biography,biography,biography,6
8519,401876,8055,contemporary,contemporary,contemporary,4
849,402013,33114,young-adult,young-adult,young_adult,2012
849,402013,15048,humor,humor,humor,590
849,402013,11743,fiction,fiction,fiction,504
849,402013,6750,chick-lit,chick-lit,chick_lit,475
849,402013,26138,romance,romance,romance,413
849,402013,8055,contemporary,contemporary,contemporary,360
849,402013,10210,ebooks,ebooks,ebooks,34
849,402013,6953,childrens,childrens,children,33
849,402013,6857,children,children,children,29
2812,402014,33114,young-adult,young-adult,young_adult,470
2812,402014,11743,fiction,fiction,fiction,241
2812,402014,6750,chick-lit,chick-lit,chick_lit,240
2812,402014,15048,humor,humor,humor,236
2812,402014,26138,romance,romance,romance,182
2812,402014,8055,contemporary,contemporary,contemporary,138
2812,402014,6953,childrens,childrens,children,18
2812,402014,10210,ebooks,ebooks,ebooks,15
2812,402014,6857,children,children,children,10
6122,402015,33114,young-adult,young-adult,young_adult,603
6122,402015,15048,humor,humor,humor,169
6122,402015,11743,fiction,fiction,fiction,167
6122,402015,6750,chick-lit,chick-lit,chick_lit,157
6122,402015,26138,romance,romance,romance,133
6122,402015,8055,contemporary,contemporary,contemporary,92
6122,402015,10210,ebooks,ebooks,ebooks,14
6122,402015,6857,children,children,children,8
6122,402015,6953,childrens,childrens,children,7
9002,402017,8150,cookbooks,cookbooks,cookbooks,197
9002,402017,21773,nonfiction,nonfiction,nonfiction,10
620,402045,11305,fantasy,fantasy,fantasy,7458
620,402045,11743,fiction,fiction,fiction,1799
620,402045,14487,historical-fiction,historical-fiction,historical_fiction,1281
620,402045,7457,classics,classics,classics,321
620,402045,26138,romance,romance,romance,217
620,402045,14552,history,history,history,81
620,402045,26837,science-fiction,science-fiction,science_fiction,67
620,402045,33114,young-adult,young-adult,young_adult,43
620,402045,10210,ebooks,ebooks,ebooks,35
840,402093,14487,historical-fiction,historical-fiction,historical_fiction,2227
840,402093,11743,fiction,fiction,fiction,493
840,402093,7457,classics,classics,classics,293
840,402093,14552,history,history,history,62
840,402093,26138,romance,romance,romance,48
840,402093,11305,fantasy,fantasy,fantasy,31
840,402093,30358,thriller,thriller,thriller,26
840,402093,10210,ebooks,ebooks,ebooks,22
840,402093,8055,contemporary,contemporary,contemporary,18
7106,402128,23831,poetry,poetry,poetry,1722
7106,402128,7457,classics,classics,classics,298
7106,402128,11743,fiction,fiction,fiction,146
7106,402128,15048,humor,humor,humor,97
7106,402128,6953,childrens,childrens,children,68
7106,402128,6857,children,children,children,62
7106,402128,2938,art,art,art,21
7106,402128,33114,young-adult,young-adult,young_adult,12
7106,402128,11305,fantasy,fantasy,fantasy,11
7106,402128,21773,nonfiction,nonfiction,nonfiction,8
3480,402843,23471,philosophy,philosophy,philosophy,158
3480,402843,21773,nonfiction,nonfiction,nonfiction,55
3480,402843,27095,self-help,self-help,self_help,55
3480,402843,7457,classics,classics,classics,14
3480,402843,10210,ebooks,ebooks,ebooks,8
7226,404223,11305,fantasy,fantasy,fantasy,1283
7226,404223,11743,fiction,fiction,fiction,164
7226,404223,26837,science-fiction,science-fiction,science_fiction,30
7226,404223,10210,ebooks,ebooks,ebooks,10
7226,404223,26816,science,science,science,6
9608,404562,6953,childrens,childrens,children,21
9608,404562,6857,children,children,children,9
9608,404562,7457,classics,classics,classics,7
9608,404562,11743,fiction,fiction,fiction,6
9608,404562,33114,young-adult,young-adult,young_adult,3
9608,404562,15048,humor,humor,humor,3
5853,406373,7457,classics,classics,classics,914
5853,406373,11743,fiction,fiction,fiction,411
5853,406373,23831,poetry,poetry,poetry,307
5853,406373,23471,philosophy,philosophy,philosophy,94
5853,406373,11305,fantasy,fantasy,fantasy,65
5853,406373,14821,horror,horror,horror,13
5853,406373,10210,ebooks,ebooks,ebooks,10
5853,406373,14487,historical-fiction,historical-fiction,historical_fiction,8
2432,407234,26138,romance,romance,romance,970
2432,407234,22973,paranormal,paranormal,paranormal,385
2432,407234,20939,mystery,mystery,mystery,92
2432,407234,8055,contemporary,contemporary,contemporary,75
2432,407234,14821,horror,horror,horror,66
2432,407234,11305,fantasy,fantasy,fantasy,58
2432,407234,29076,suspense,suspense,suspense,53
2432,407234,11743,fiction,fiction,fiction,42
2432,407234,6750,chick-lit,chick-lit,chick_lit,25
2432,407234,10210,ebooks,ebooks,ebooks,18
2432,407234,30358,thriller,thriller,thriller,15
1402,407429,6953,childrens,childrens,children,759
1402,407429,6857,children,children,children,485
1402,407429,15048,humor,humor,humor,335
1402,407429,11743,fiction,fiction,fiction,313
1402,407429,11305,fantasy,fantasy,fantasy,199
1402,407429,7457,classics,classics,classics,47
1402,407429,33114,young-adult,young-adult,young_adult,36
1402,407429,23831,poetry,poetry,poetry,17
7547,407999,5951,business,business,business,344
7547,407999,21773,nonfiction,nonfiction,nonfiction,10
7547,407999,7457,classics,classics,classics,2
7547,407999,14552,history,history,history,2
7547,407999,27095,self-help,self-help,self_help,2
2844,408615,21773,nonfiction,nonfiction,nonfiction,179
2844,408615,19733,memoir,memoir,memoir,174
2844,408615,4605,biography,biography,biography,170
2844,408615,14552,history,history,history,143
2844,408615,7077,christian,christian,christian,54
2844,408615,14487,historical-fiction,historical-fiction,historical_fiction,6
2844,408615,27095,self-help,self-help,self_help,5
3705,409918,20939,mystery,mystery,mystery,510
3705,409918,11743,fiction,fiction,fiction,289
3705,409918,8517,crime,crime,crime,77
3705,409918,30358,thriller,thriller,thriller,54
3705,409918,29076,suspense,suspense,suspense,48
3705,409918,10210,ebooks,ebooks,ebooks,17
6610,410445,20939,mystery,mystery,mystery,871
6610,410445,11743,fiction,fiction,fiction,232
6610,410445,8517,crime,crime,crime,77
6610,410445,29076,suspense,suspense,suspense,46
6610,410445,10210,ebooks,ebooks,ebooks,24
6610,410445,30358,thriller,thriller,thriller,21
6610,410445,8055,contemporary,contemporary,contemporary,6
1013,411053,8150,cookbooks,cookbooks,cookbooks,841
1013,411053,21773,nonfiction,nonfiction,nonfiction,63
1013,411053,7457,classics,classics,classics,7
1013,411053,27095,self-help,self-help,self_help,3
5474,411527,11743,fiction,fiction,fiction,428
5474,411527,33114,young-adult,young-adult,young_adult,362
5474,411527,8055,contemporary,contemporary,contemporary,91
5474,411527,15048,humor,humor,humor,55
5474,411527,26138,romance,romance,romance,21
5474,411527,28422,sports,sports,sports,14
5474,411527,6953,childrens,childrens,children,7
1250,412732,11743,fiction,fiction,fiction,1124
1250,412732,7457,classics,classics,classics,438
1250,412732,31155,travel,travel,travel,118
1250,412732,23471,philosophy,philosophy,philosophy,102
1250,412732,19733,memoir,memoir,memoir,40
1250,412732,8055,contemporary,contemporary,contemporary,38
1250,412732,4605,biography,biography,biography,36
1250,412732,21773,nonfiction,nonfiction,nonfiction,24
1250,412732,10210,ebooks,ebooks,ebooks,15
1250,412732,23831,poetry,poetry,poetry,14
2696,413158,15048,humor,humor,humor,19
2696,413158,11305,fantasy,fantasy,fantasy,17
2696,413158,23831,poetry,poetry,poetry,10
2696,413158,33114,young-adult,young-adult,young_adult,5
2696,413158,10210,ebooks,ebooks,ebooks,3
4972,414298,11743,fiction,fiction,fiction,619
4972,414298,15048,humor,humor,humor,163
4972,414298,8055,contemporary,contemporary,contemporary,48
3969,414895,11743,fiction,fiction,fiction,279
3969,414895,7457,classics,classics,classics,160
3969,414895,26837,science-fiction,science-fiction,science_fiction,90
3969,414895,11305,fantasy,fantasy,fantasy,75
3969,414895,14821,horror,horror,horror,14
3969,414895,26816,science,science,science,12
3969,414895,10210,ebooks,ebooks,ebooks,11
3969,414895,30358,thriller,thriller,thriller,10
1019,414999,26837,science-fiction,science-fiction,science_fiction,3090
1019,414999,11743,fiction,fiction,fiction,1009
1019,414999,7457,classics,classics,classics,332
1019,414999,11305,fantasy,fantasy,fantasy,101
1019,414999,26816,science,science,science,76
1019,414999,10210,ebooks,ebooks,ebooks,60
1019,414999,23471,philosophy,philosophy,philosophy,22
7436,416580,14487,historical-fiction,historical-fiction,historical_fiction,262
7436,416580,11743,fiction,fiction,fiction,107
7436,416580,30358,thriller,thriller,thriller,50
7436,416580,20939,mystery,mystery,mystery,43
7436,416580,11305,fantasy,fantasy,fantasy,29
7436,416580,14552,history,history,history,22
7436,416580,10210,ebooks,ebooks,ebooks,13
7436,416580,8055,contemporary,contemporary,contemporary,8
7436,416580,29076,suspense,suspense,suspense,6
7436,416580,26138,romance,romance,romance,4
7436,416580,31155,travel,travel,travel,3
7878,417524,6953,childrens,childrens,children,137
7878,417524,6857,children,children,children,81
7878,417524,11743,fiction,fiction,fiction,49
7878,417524,15048,humor,humor,humor,10
7878,417524,2938,art,art,art,7
7878,417524,20673,music,music,music,6
7878,417524,14487,historical-fiction,historical-fiction,historical_fiction,5
5816,417780,6953,childrens,childrens,children,185
5816,417780,6857,children,children,children,147
5816,417780,11743,fiction,fiction,fiction,69
5816,417780,11305,fantasy,fantasy,fantasy,41
5816,417780,7457,classics,classics,classics,17
5816,417780,21773,nonfiction,nonfiction,nonfiction,7
8229,419083,14552,history,history,history,234
8229,419083,8517,crime,crime,crime,119
8229,419083,21773,nonfiction,nonfiction,nonfiction,99
8229,419083,4605,biography,biography,biography,79
8229,419083,11743,fiction,fiction,fiction,3
8229,419083,10210,ebooks,ebooks,ebooks,3
8214,419103,7778,comics,comics,comics,626
8214,419103,11743,fiction,fiction,fiction,94
8214,419103,8517,crime,crime,crime,74
8214,419103,20939,mystery,mystery,mystery,20
8214,419103,30358,thriller,thriller,thriller,8
8214,419103,11305,fantasy,fantasy,fantasy,7
8214,419103,2938,art,art,art,6
8214,419103,14821,horror,horror,horror,4
8214,419103,7457,classics,classics,classics,3
8214,419103,29076,suspense,suspense,suspense,3
626,420282,6953,childrens,childrens,children,1060
626,420282,11743,fiction,fiction,fiction,348
626,420282,11305,fantasy,fantasy,fantasy,323
626,420282,7457,classics,classics,classics,292
626,420282,6857,children,children,children,96
626,420282,33114,young-adult,young-adult,young_adult,39
876,420297,6953,childrens,childrens,children,873
876,420297,6857,children,children,children,586
876,420297,11743,fiction,fiction,fiction,245
876,420297,7457,classics,classics,classics,212
876,420297,15048,humor,humor,humor,38
876,420297,11305,fantasy,fantasy,fantasy,30
876,420297,33114,young-adult,young-adult,young_adult,12
5446,420404,6953,childrens,childrens,children,436
5446,420404,6857,children,children,children,287
5446,420404,11743,fiction,fiction,fiction,126
5446,420404,7457,classics,classics,classics,77
5446,420404,23831,poetry,poetry,poetry,59
5446,420404,15048,humor,humor,humor,37
5446,420404,11305,fantasy,fantasy,fantasy,27
9911,420496,11305,fantasy,fantasy,fantasy,885
9911,420496,11743,fiction,fiction,fiction,91
9911,420496,10210,ebooks,ebooks,ebooks,22
9911,420496,26837,science-fiction,science-fiction,science_fiction,17
9911,420496,14821,horror,horror,horror,12
9911,420496,8055,contemporary,contemporary,contemporary,5
9911,420496,33114,young-adult,young-adult,young_adult,4
9911,420496,22973,paranormal,paranormal,paranormal,4
8883,420739,26138,romance,romance,romance,583
8883,420739,8055,contemporary,contemporary,contemporary,249
8883,420739,29076,suspense,suspense,suspense,157
8883,420739,20939,mystery,mystery,mystery,120
8883,420739,11743,fiction,fiction,fiction,40
8883,420739,6750,chick-lit,chick-lit,chick_lit,26
8883,420739,30358,thriller,thriller,thriller,23
8883,420739,8517,crime,crime,crime,17
8883,420739,10210,ebooks,ebooks,ebooks,13
2901,421129,26138,romance,romance,romance,592
2901,421129,11305,fantasy,fantasy,fantasy,470
2901,421129,6750,chick-lit,chick-lit,chick_lit,417
2901,421129,22973,paranormal,paranormal,paranormal,303
2901,421129,15048,humor,humor,humor,262
2901,421129,11743,fiction,fiction,fiction,229
2901,421129,8055,contemporary,contemporary,contemporary,53
2901,421129,20939,mystery,mystery,mystery,45
2901,421129,10210,ebooks,ebooks,ebooks,36
2901,421129,14821,horror,horror,horror,27
2901,421129,33114,young-adult,young-adult,young_adult,14
2589,421549,6750,chick-lit,chick-lit,chick_lit,715
2589,421549,11743,fiction,fiction,fiction,333
2589,421549,26138,romance,romance,romance,58
2589,421549,8055,contemporary,contemporary,contemporary,38
2589,421549,15048,humor,humor,humor,11
2589,421549,10210,ebooks,ebooks,ebooks,9
8904,422452,26837,science-fiction,science-fiction,science_fiction,442
8904,422452,11743,fiction,fiction,fiction,121
8904,422452,11305,fantasy,fantasy,fantasy,15
8904,422452,26816,science,science,science,13
8904,422452,10210,ebooks,ebooks,ebooks,9
6061,423156,11743,fiction,fiction,fiction,205
6061,423156,14487,historical-fiction,historical-fiction,historical_fiction,165
6061,423156,7457,classics,classics,classics,138
6061,423156,33114,young-adult,young-adult,young_adult,135
6061,423156,6857,children,children,children,109
6061,423156,6953,childrens,childrens,children,70
6061,423156,14552,history,history,history,25
966,425029,20939,mystery,mystery,mystery,567
966,425029,30358,thriller,thriller,thriller,270
966,425029,8517,crime,crime,crime,146
966,425029,11743,fiction,fiction,fiction,55
966,425029,8055,contemporary,contemporary,contemporary,13
966,425029,10210,ebooks,ebooks,ebooks,5
4131,425123,20939,mystery,mystery,mystery,517
4131,425123,11743,fiction,fiction,fiction,313
4131,425123,8517,crime,crime,crime,203
4131,425123,30358,thriller,thriller,thriller,189
4131,425123,29076,suspense,suspense,suspense,77
4131,425123,10210,ebooks,ebooks,ebooks,27
4131,425123,8055,contemporary,contemporary,contemporary,18
4131,425123,6857,children,children,children,15
8143,425124,20939,mystery,mystery,mystery,347
8143,425124,11743,fiction,fiction,fiction,174
8143,425124,8517,crime,crime,crime,136
8143,425124,30358,thriller,thriller,thriller,113
8143,425124,29076,suspense,suspense,suspense,34
8143,425124,10210,ebooks,ebooks,ebooks,19
8143,425124,8055,contemporary,contemporary,contemporary,9
8143,425124,26138,romance,romance,romance,4
7736,425377,26138,romance,romance,romance,1272
7736,425377,14487,historical-fiction,historical-fiction,historical_fiction,179
7736,425377,11743,fiction,fiction,fiction,106
7736,425377,10210,ebooks,ebooks,ebooks,42
7736,425377,15048,humor,humor,humor,26
7736,425377,14552,history,history,history,13
7736,425377,6750,chick-lit,chick-lit,chick_lit,13
4777,426025,7457,classics,classics,classics,483
4777,426025,11743,fiction,fiction,fiction,215
4777,426025,14821,horror,horror,horror,108
4777,426025,20939,mystery,mystery,mystery,35
4777,426025,14487,historical-fiction,historical-fiction,historical_fiction,12
4777,426025,26138,romance,romance,romance,8
4777,426025,33114,young-adult,young-adult,young_adult,5
9316,426030,7077,christian,christian,christian,156
9316,426030,11743,fiction,fiction,fiction,91
9316,426030,26138,romance,romance,romance,91
9316,426030,20939,mystery,mystery,mystery,68
9316,426030,29076,suspense,suspense,suspense,53
9316,426030,8055,contemporary,contemporary,contemporary,21
9316,426030,30358,thriller,thriller,thriller,12
9316,426030,6750,chick-lit,chick-lit,chick_lit,5
9316,426030,33114,young-adult,young-adult,young_adult,4
3124,426504,11743,fiction,fiction,fiction,764
3124,426504,7457,classics,classics,classics,345
3124,426504,11305,fantasy,fantasy,fantasy,164
3124,426504,23471,philosophy,philosophy,philosophy,74
3124,426504,26837,science-fiction,science-fiction,science_fiction,16
3124,426504,23831,poetry,poetry,poetry,13
4982,426625,6953,childrens,childrens,children,191
4982,426625,6857,children,children,children,122
4982,426625,11743,fiction,fiction,fiction,29
4982,426625,15048,humor,humor,humor,23
1417,426775,6750,chick-lit,chick-lit,chick_lit,1060
1417,426775,11743,fiction,fiction,fiction,305
1417,426775,26138,romance,romance,romance,176
1417,426775,8055,contemporary,contemporary,contemporary,66
1417,426775,15048,humor,humor,humor,18
1417,426775,10210,ebooks,ebooks,ebooks,14
4062,426825,11743,fiction,fiction,fiction,264
4062,426825,14487,historical-fiction,historical-fiction,historical_fiction,255
4062,426825,14552,history,history,history,30
4062,426825,20939,mystery,mystery,mystery,13
4062,426825,7457,classics,classics,classics,11
4062,426825,30358,thriller,thriller,thriller,11
4062,426825,8517,crime,crime,crime,11
4062,426825,29076,suspense,suspense,suspense,5
4062,426825,8055,contemporary,contemporary,contemporary,3
6393,427920,33114,young-adult,young-adult,young_adult,153
6393,427920,27095,self-help,self-help,self_help,83
6393,427920,21773,nonfiction,nonfiction,nonfiction,72
6393,427920,23831,poetry,poetry,poetry,21
6393,427920,11743,fiction,fiction,fiction,19
6393,427920,26138,romance,romance,romance,12
6393,427920,4605,biography,biography,biography,8
6393,427920,19733,memoir,memoir,memoir,7
6393,427920,7077,christian,christian,christian,7
6393,427920,6953,childrens,childrens,children,6
6393,427920,6857,children,children,children,5
6393,427920,8055,contemporary,contemporary,contemporary,5
6393,427920,15048,humor,humor,humor,4
6279,428042,33114,young-adult,young-adult,young_adult,598
6279,428042,11305,fantasy,fantasy,fantasy,584
6279,428042,26837,science-fiction,science-fiction,science_fiction,296
6279,428042,11743,fiction,fiction,fiction,188
6279,428042,26138,romance,romance,romance,60
6279,428042,14487,historical-fiction,historical-fiction,historical_fiction,45
6279,428042,6953,childrens,childrens,children,34
6279,428042,6857,children,children,children,15
6279,428042,20939,mystery,mystery,mystery,11
8843,428223,19733,memoir,memoir,memoir,158
8843,428223,21773,nonfiction,nonfiction,nonfiction,79
8843,428223,4605,biography,biography,biography,64
8843,428223,14552,history,history,history,44
8843,428223,14487,historical-fiction,historical-fiction,historical_fiction,28
8843,428223,11743,fiction,fiction,fiction,14
8843,428223,26138,romance,romance,romance,9
52,428263,33114,young-adult,young-adult,young_adult,12141
52,428263,11305,fantasy,fantasy,fantasy,9913
52,428263,26138,romance,romance,romance,6445
52,428263,11743,fiction,fiction,fiction,4083
52,428263,22973,paranormal,paranormal,paranormal,3971
52,428263,6750,chick-lit,chick-lit,chick_lit,500
52,428263,8055,contemporary,contemporary,contemporary,334
52,428263,14821,horror,horror,horror,240
52,428263,26837,science-fiction,science-fiction,science_fiction,157
8522,428862,2938,art,art,art,122
8522,428862,21773,nonfiction,nonfiction,nonfiction,46
8522,428862,15048,humor,humor,humor,36
8522,428862,27095,self-help,self-help,self_help,31
8522,428862,33114,young-adult,young-adult,young_adult,13
8522,428862,11743,fiction,fiction,fiction,5
9455,429024,7457,classics,classics,classics,1033
9455,429024,11743,fiction,fiction,fiction,374
9455,429024,14487,historical-fiction,historical-fiction,historical_fiction,37
9455,429024,10210,ebooks,ebooks,ebooks,22
3584,429138,14487,historical-fiction,historical-fiction,historical_fiction,739
3584,429138,11743,fiction,fiction,fiction,330
3584,429138,11305,fantasy,fantasy,fantasy,86
3584,429138,14552,history,history,history,54
3584,429138,30358,thriller,thriller,thriller,39
3584,429138,26138,romance,romance,romance,32
3584,429138,20939,mystery,mystery,mystery,23
3584,429138,10210,ebooks,ebooks,ebooks,14
3584,429138,29076,suspense,suspense,suspense,8
3584,429138,7457,classics,classics,classics,5
6472,429883,11305,fantasy,fantasy,fantasy,1462
6472,429883,11743,fiction,fiction,fiction,103
6472,429883,33114,young-adult,young-adult,young_adult,14
6472,429883,10210,ebooks,ebooks,ebooks,11
6472,429883,26837,science-fiction,science-fiction,science_fiction,4
6472,429883,15048,humor,humor,humor,3
5454,430968,21773,nonfiction,nonfiction,nonfiction,85
5454,430968,19733,memoir,memoir,memoir,80
5454,430968,4605,biography,biography,biography,41
5454,430968,11743,fiction,fiction,fiction,14
5454,430968,23471,philosophy,philosophy,philosophy,4
5454,430968,26816,science,science,science,4
5454,430968,8055,contemporary,contemporary,contemporary,3
5454,430968,15048,humor,humor,humor,3
6576,432020,19052,manga,manga,manga,806
6576,432020,11305,fantasy,fantasy,fantasy,53
6576,432020,7778,comics,comics,comics,36
6576,432020,33114,young-adult,young-adult,young_adult,15
6576,432020,11743,fiction,fiction,fiction,15
6576,432020,22973,paranormal,paranormal,paranormal,12
6576,432020,26138,romance,romance,romance,9
6576,432020,20939,mystery,mystery,mystery,3
6576,432020,15048,humor,humor,humor,3
6576,432020,14821,horror,horror,horror,3
9253,432283,15048,humor,humor,humor,342
9253,432283,11743,fiction,fiction,fiction,32
9253,432283,19733,memoir,memoir,memoir,29
9253,432283,21773,nonfiction,nonfiction,nonfiction,27
9253,432283,4605,biography,biography,biography,19
9253,432283,6750,chick-lit,chick-lit,chick_lit,5
9253,432283,7457,classics,classics,classics,4
9253,432283,23471,philosophy,philosophy,philosophy,3
9253,432283,27095,self-help,self-help,self_help,3
9253,432283,8055,contemporary,contemporary,contemporary,2
9253,432283,14552,history,history,history,2
9400,433035,20939,mystery,mystery,mystery,1033
9400,433035,11743,fiction,fiction,fiction,260
9400,433035,8517,crime,crime,crime,239
9400,433035,7457,classics,classics,classics,92
9400,433035,10210,ebooks,ebooks,ebooks,28
9400,433035,30358,thriller,thriller,thriller,22
9400,433035,29076,suspense,suspense,suspense,14
9400,433035,14487,historical-fiction,historical-fiction,historical_fiction,9
4698,433533,7457,classics,classics,classics,1026
4698,433533,11743,fiction,fiction,fiction,590
4698,433533,33114,young-adult,young-adult,young_adult,533
4698,433533,14487,historical-fiction,historical-fiction,historical_fiction,281
4698,433533,6953,childrens,childrens,children,189
4698,433533,26138,romance,romance,romance,140
4698,433533,6857,children,children,children,137
4698,433533,14552,history,history,history,26
4698,433533,10210,ebooks,ebooks,ebooks,19
4698,433533,6750,chick-lit,chick-lit,chick_lit,17
2931,433567,11743,fiction,fiction,fiction,1228
2931,433567,26837,science-fiction,science-fiction,science_fiction,842
2931,433567,7457,classics,classics,classics,695
2931,433567,26816,science,science,science,534
2931,433567,11305,fantasy,fantasy,fantasy,292
2931,433567,23471,philosophy,philosophy,philosophy,271
2931,433567,10210,ebooks,ebooks,ebooks,67
2931,433567,21773,nonfiction,nonfiction,nonfiction,29
2931,433567,15048,humor,humor,humor,27
2931,433567,26138,romance,romance,romance,13
9685,434229,11743,fiction,fiction,fiction,80
9685,434229,30358,thriller,thriller,thriller,48
9685,434229,20939,mystery,mystery,mystery,46
9685,434229,14821,horror,horror,horror,39
9685,434229,8517,crime,crime,crime,32
9685,434229,7457,classics,classics,classics,16
9685,434229,29076,suspense,suspense,suspense,14
9685,434229,10210,ebooks,ebooks,ebooks,5
6995,434535,27095,self-help,self-help,self_help,39
6995,434535,21773,nonfiction,nonfiction,nonfiction,24
6995,434535,7077,christian,christian,christian,14
6995,434535,11743,fiction,fiction,fiction,2
6963,434764,21773,nonfiction,nonfiction,nonfiction,54
6963,434764,7077,christian,christian,christian,18
6963,434764,27095,self-help,self-help,self_help,14
6963,434764,23471,philosophy,philosophy,philosophy,2
3571,435045,22973,paranormal,paranormal,paranormal,999
3571,435045,26138,romance,romance,romance,704
3571,435045,11305,fantasy,fantasy,fantasy,311
3571,435045,11743,fiction,fiction,fiction,84
3571,435045,8055,contemporary,contemporary,contemporary,43
3571,435045,10210,ebooks,ebooks,ebooks,32
8815,436806,11743,fiction,fiction,fiction,364
8815,436806,14821,horror,horror,horror,81
8815,436806,7457,classics,classics,classics,79
8815,436806,23471,philosophy,philosophy,philosophy,53
8815,436806,10210,ebooks,ebooks,ebooks,7
8815,436806,30358,thriller,thriller,thriller,6
8815,436806,2938,art,art,art,6
5878,437885,6953,childrens,childrens,children,41
5878,437885,6857,children,children,children,30
5878,437885,7457,classics,classics,classics,15
5878,437885,11743,fiction,fiction,fiction,9
5878,437885,11305,fantasy,fantasy,fantasy,4
7130,438024,6953,childrens,childrens,children,38
7130,438024,15048,humor,humor,humor,38
7130,438024,6857,children,children,children,30
7130,438024,11743,fiction,fiction,fiction,28
7130,438024,33114,young-adult,young-adult,young_adult,10
7130,438024,8055,contemporary,contemporary,contemporary,6
