id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,book_key,lead_author,language_known,publication_year_known,early_title_key,strict_title_key,star_ratings_total,star_weighted_average,average_rating_star_gap,cleaned_rating_activity_count,cleaned_rating_activity_mean,reading_intent_count,main_genre,main_genre_tag_count,main_genre_book_count,demand_absolute_score,exposure_gap_score,genre_scarcity_score,quality_score,first_review_score,reader_intent_contribution,exposure_gap_contribution,genre_scarcity_contribution,quality_contribution,intent_per_cleaned_rating,relative_demand_score,relative_reader_intent_contribution,relative_review_score
5578,28251002,28251002,48287604,34,110194661X,9781101946620.0,Nathan  Hill,2016.0,The Nix,The Nix,eng,4.12,20807,25260,4050,372,1029,3985,9628,10246,https://images.gr-assets.com/books/1474083394m/28251002.jpg,https://images.gr-assets.com/books/1474083394s/28251002.jpg,5578,Nathan  Hill,True,True,the nix,nix,25260,4.1222090261282665,-0.0022090261282663,100,4.12,229,fiction,746,1808,90.8753141733144,51.917823188722544,9.88416566495465,66.50639274396241,58.83367937930281,30.897606818926896,12.46027756529341,2.1745164462900237,13.301278548792482,2.29,90.79881980111463,30.871598732378978,58.80767129275489
2652,18803640,18803640,26732095,1,224097008,9780224097000.0,Helen Macdonald,2015.0,H is for Hawk,H is for Hawk,eng,3.74,30841,38297,6017,1541,3416,9135,13715,10490,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2652,Helen Macdonald,True,True,h is for hawk,h is for hawk,38297,3.736271770634776,0.0037282293652247,100,3.76,156,memoir,935,155,85.38411102611735,34.80493935089061,84.3295814665064,14.129603322041309,58.76221178013331,29.030597748879902,8.353185444213747,18.552507922631406,2.8259206644082617,1.56,85.25297781663205,28.9860124576549,58.71762648890831
2769,15994634,15994634,21763986,32,1250028647,9781250028650.0,Therese Anne Fowler,2013.0,Z: A Novel of Zelda Fitzgerald,Z: A Novel of Zelda Fitzgerald,eng,3.82,27563,36787,4020,685,2028,9256,15941,8877,https://images.gr-assets.com/books/1396815892m/15994634.jpg,https://images.gr-assets.com/books/1396815892s/15994634.jpg,2769,Therese Anne Fowler,True,True,z: a novel of zelda fitzgerald,z novel of zelda fitzgerald,36787,3.8235789817054937,-0.0035789817054938,98,3.7142857142857135,193,historical_fiction,1226,410,88.7006884493498,39.12140749644848,66.26051797617747,21.937493170145338,58.51218446071468,30.15823407277893,9.389137799147631,14.577313954759044,4.387498634029067,1.969387755102041,88.92470768222053,30.23440061195498,58.58835099989072
3525,16113737,16113737,22016567,59,812994868,9780812994860.0,"Naoki Higashida, K.A. Yoshida, David Mitchell",2005.0,自閉症の僕が跳びはねる理由～会話のできない中学生がつづる内なる心～,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,eng,3.78,25504,29725,3983,735,2281,8038,10549,8122,https://images.gr-assets.com/books/1384018847m/16113737.jpg,https://images.gr-assets.com/books/1384018847s/16113737.jpg,3525,Naoki Higashida,True,True,自閉症の僕が跳びはねる理由～会話のできない中学生がつづる内なる心～,自閉症の僕が跳びはねる理由 会話のできない中学生がつづる内なる心,29725,3.7751724137931033,0.0048275862068964,100,3.6,150,nonfiction,496,257,84.69566167631952,42.31777947765272,73.31439186974102,17.604633373401814,58.602884930608674,28.79652496994864,10.156267074636652,16.129166211343023,3.520926674680363,1.5,84.58638400174844,28.759370560594473,58.5657305212545
1954,89717,89717,3627,89,143039989,9780143039980.0,"Shirley Jackson, Laura   Miller",1959.0,The Haunting οf Hill House,The Haunting of Hill House,eng,3.89,55367,62514,5116,1098,4174,14899,22377,19966,https://images.gr-assets.com/books/1327871336m/89717.jpg,https://images.gr-assets.com/books/1327871336s/89717.jpg,1954,Shirley Jackson,True,True,the haunting οf hill house,haunting οf hill house,62514,3.894823559522667,-0.0048235595226668,100,3.93,249,horror,1878,236,91.81510217462574,18.83947109605508,76.00808654791827,30.50486285651841,58.56135941427168,31.217134739372757,4.521473063053219,16.721779040542017,6.100972571303682,2.49,91.7823188722544,31.205988416566495,58.55021309146541
2117,3398625,3398625,3438638,52,385513534,9780385513530.0,David Grann,2009.0,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,eng,3.86,45937,50927,4698,807,2719,12589,21288,13524,https://images.gr-assets.com/books/1320487318m/3398625.jpg,https://images.gr-assets.com/books/1320487318s/3398625.jpg,2117,David Grann,True,True,the lost city of z: a tale of deadly obsession in the amazon,lost city of z tale of deadly obsession in amazon,50927,3.864040685687357,-0.0040406856873564,100,3.68,186,history,1199,194,88.2581138673369,22.959239427384983,80.49939897278986,26.680144246530435,58.56387280078681,30.00775871489455,5.510217462572396,17.70986777401377,5.336028849306088,1.86,88.19254726259426,29.98546606928205,58.5415801551743
2360,23125266,23125266,42673812,64,751554154,9780751554150.0,Clare Mackintosh,2016.0,I Let You Go,I Let You Go,en-GB,4.09,39990,53710,7154,587,1796,8957,23119,19251,https://images.gr-assets.com/books/1429875945m/23125266.jpg,https://images.gr-assets.com/books/1429875945s/23125266.jpg,2360,Clare Mackintosh,True,True,i let you go,i let you go,53710,4.091994042077825,-0.0019940420778254,100,3.98,185,mystery,600,692,88.20347503005137,26.72931920008742,44.503332969074414,61.73095836520599,58.541143044476016,29.989181510217467,6.415036608020981,9.790733253196372,12.3461916730412,1.85,88.13244454158016,29.965031144137257,58.51699267839581
2967,9838,9838,1052584,92,316159417,9780316159420.0,"Åsne Seierstad, Ingrid Christopherson",2002.0,Bokhandleren i Kabul,The Bookseller of Kabul,en-US,3.76,30531,33890,2664,512,2168,9889,13752,7569,https://images.gr-assets.com/books/1388611939m/9838.jpg,https://images.gr-assets.com/books/1388611939s/9838.jpg,2967,Åsne Seierstad,True,True,bokhandleren i kabul,bokhandleren i kabul,33890,3.758276777810564,0.0017232221894363,100,3.75,140,memoir,112,155,83.43896841875204,35.22019451426074,84.3295814665064,15.7906239755218,58.53272866353405,28.369249262375696,8.452846683422578,18.552507922631406,3.15812479510436,1.4,83.32969074418097,28.33209485302153,58.49557425417987
1113,51893,51893,196327,970,140047484,9780140047490.0,"Friedrich Nietzsche, Walter Kaufmann",1883.0,Also sprach Zarathustra,Thus Spoke Zarathustra,eng,4.05,65362,79615,2185,1875,4197,14658,26373,32512,https://images.gr-assets.com/books/1480901846m/51893.jpg,https://images.gr-assets.com/books/1480901846s/51893.jpg,1113,Friedrich Nietzsche,True,True,also sprach zarathustra,also sprach zarathustra,79615,4.048169314827608,0.0018306851723917,100,3.87,188,classics,752,434,88.36192765817943,15.801551742978909,61.64900010927767,55.16883400721233,58.4319746475795,30.043055403781008,3.792372418314938,13.562780024041087,11.033766801442468,1.88,88.32368047207956,30.030051360507052,58.41897060430555
3727,10836728,10836728,15750881,32,316098795,9780316098790.0,Daniel O'Malley,2012.0,The Rook,"The Rook (The Checquy Files, #1)",eng,4.12,27569,32622,4807,560,1317,4788,12909,13048,https://images.gr-assets.com/books/1327619585m/10836728.jpg,https://images.gr-assets.com/books/1327619585s/10836728.jpg,3727,Daniel O'Malley,True,True,the rook,rook,32622,4.120961314450371,-0.0009613144503708,100,3.9,185,fantasy,2007,1153,88.20347503005137,39.09955196153426,26.062725385203805,66.50639274396241,58.408152114523006,29.989181510217467,9.383892470768222,5.733799584744837,13.301278548792482,1.85,88.13244454158016,29.965031144137257,58.3840017484428
2177,28381,28381,1001298,632,140448071,9780140448080.0,"Nikolai Gogol, Robert A. Maguire",1842.0,Мёртвые ду́ши,Dead Souls,eng,3.98,40699,47662,1613,800,2681,10126,17055,17000,https://images.gr-assets.com/books/1387201057m/28381.jpg,https://images.gr-assets.com/books/1387201057s/28381.jpg,2177,Nikolai Gogol,True,True,мёртвые ду́ши,мёртвые ду ши,47662,3.981368805337585,-0.0013688053375853,100,3.84,172,classics,1393,434,87.0396677958693,26.24849743197465,61.64900010927767,44.65085782974538,58.386078024259646,29.593487050595567,6.299639383673916,13.562780024041087,8.930171565949077,1.72,87.00688449349798,29.582340727789315,58.37493170145339
7706,99297,99297,95730,21,1402208766,9781402208770.0,Amanda Grange,2005.0,Mr. Darcy's Diary,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",en-GB,3.63,15151,16028,1445,595,1559,4819,5305,3750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7706,Amanda Grange,True,True,mr. darcy's diary,mr darcy s diary,16028,3.627402046418767,0.0025979535812328,98,3.5510204081632653,153,romance,311,551,85.00710304884713,69.01977925909736,51.29494044366736,7.41995410337668,58.23603977707354,28.902415036608023,16.564747022183365,11.28488689760682,1.483990820675336,1.5612244897959184,85.36225549120314,29.02316686700907,58.35679160747459
1546,7165300,7165300,7534979,42,316075558,9780316075560.0,Brent Weeks,2010.0,The Black Prism,"The Black Prism (Lightbringer, #1)",en-US,4.24,58906,65873,3022,827,2039,8245,24370,30392,https://images.gr-assets.com/books/1327921884m/7165300.jpg,https://images.gr-assets.com/books/1327921884s/7165300.jpg,1546,Brent Weeks,True,True,the black prism,black prism,65873,4.236637165454739,0.0033628345452614,100,4.03,281,fantasy,4109,1153,92.99530105999344,17.604633373401814,26.062725385203805,83.87607911703638,58.35252977816632,31.61840236039777,4.225112009616435,5.733799584744837,16.775215823407276,2.81,92.96798164135068,31.60911375805923,58.34324117582777
1477,31242,31242,2960365,635,143037617,9780143037610.0,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",1853.0,Bleak House,Bleak House,eng,4.0,67433,75694,3125,1999,4506,14750,25011,29428,https://images.gr-assets.com/books/1280113147m/31242.jpg,https://images.gr-assets.com/books/1280113147s/31242.jpg,1477,Charles Dickens,True,True,bleak house,bleak house,75694,3.995627130287737,0.0043728697122626,100,3.67,276,classics,3543,434,92.85324008305103,15.156813463009508,61.64900010927767,47.84176592722107,58.33887006884494,31.570101628237357,3.6376352311222817,13.562780024041087,9.568353185444217,2.76,92.8204567806797,31.558955305431102,58.32772374603869
1268,12987977,12987977,17394448,40,312554192,9780312554190.0,Emily Giffin,2012.0,Where We Belong,Where We Belong,en-US,3.86,68224,73648,4986,974,3650,19479,29787,19758,https://images.gr-assets.com/books/1340320747m/12987977.jpg,https://images.gr-assets.com/books/1340320747s/12987977.jpg,1268,Emily Giffin,True,True,where we belong,where we belong,73648,3.864992939387356,-0.004992939387356,100,3.52,194,chick_lit,791,119,88.78264670527811,14.91640257895312,87.1598732378975,26.680144246530435,58.27723746038685,30.18609987979456,3.5799366189487487,19.17517211233745,5.336028849306088,1.94,88.71708010053545,30.163807234182055,58.25494481477434
2118,15704459,15704459,21979689,51,385743580,9780385743590.0,Brandon Sanderson,2015.0,Firefight,"Firefight (The Reckoners, #2)",eng,4.29,41924,50765,4426,95,622,6180,21247,22621,https://images.gr-assets.com/books/1413220816m/15704459.jpg,https://images.gr-assets.com/books/1413220816s/15704459.jpg,2118,Brandon Sanderson,True,True,firefight,firefight,50765,4.293745690928789,-0.0037456909287891,100,4.06,144,fantasy,1624,1153,83.97442902415037,25.40705933777729,26.062725385203805,89.24707682220522,58.23221505846356,28.551305868211127,6.0976942410665504,5.733799584744837,17.849415364441043,1.44,83.8870068844935,28.521582340727793,58.202491530980225
1365,37380,37380,860196,138,618084746,9780618084750.0,Carson McCullers,1940.0,The Heart is a Lonely Hunter,The Heart is a Lonely Hunter,eng,3.97,67643,75012,4830,1669,4615,15067,26918,26743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1365,Carson McCullers,True,True,the heart is a lonely hunter,heart is lonely hunter,75012,3.965858795925985,0.0041412040740151,100,3.75,265,historical_fiction,136,410,92.4052016173096,15.058463555895528,66.26051797617747,42.93519833897935,58.1961534258551,31.417768549885263,3.614031253414927,14.577313954759044,8.58703966779587,2.65,92.37788219866681,31.408479947546716,58.18686482351656
2258,1128434,1128434,2293675,123,575077832,9780575077840.0,Andrzej Sapkowski,1993.0,Ostatnie życzenie,"The Last Wish (The Witcher, #1)",eng,4.2,36262,54045,3124,449,1530,8014,20729,23323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2258,Andrzej Sapkowski,True,True,ostatnie życzenie,ostatnie życzenie,54045,4.201720788232029,-0.0017207882320287,100,3.99,171,fantasy,4007,1153,86.95224565621244,29.67981641350672,26.062725385203805,78.84384220303792,58.189487487706266,29.563763523112232,7.123155939241613,5.733799584744837,15.768768440607586,1.71,86.90853458638401,29.548901759370565,58.1746257239646
2814,13618440,13618440,19221595,67,316134074,9780316134070.0,Laini Taylor,2014.0,Dreams of Gods & Monsters,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",eng,4.23,47315,56702,8247,528,1924,8159,19339,26752,https://images.gr-assets.com/books/1461353810m/13618440.jpg,https://images.gr-assets.com/books/1461353810s/13618440.jpg,2814,Laini Taylor,True,True,dreams of gods & monsters,dreams of gods monsters,56702,4.232108214877782,-0.002108214877782,100,3.95,210,fantasy,3690,1153,89.9191345208174,22.238006775215823,26.062725385203805,82.67948858048301,58.17932466397116,30.572505737077915,5.337121626051797,5.733799584744837,16.535897716096603,2.1,89.87542345098896,30.557643973336248,58.16446290022948
4135,15768409,15768409,21474467,18,1442484233,9781442484240.0,Michelle Hodkin,2014.0,The Retribution of Mara Dyer,"The Retribution of Mara Dyer (Mara Dyer, #3)",eng,4.14,35910,38229,5714,570,1973,6560,11567,17559,https://images.gr-assets.com/books/1417969205m/15768409.jpg,https://images.gr-assets.com/books/1417969205s/15768409.jpg,4135,Michelle Hodkin,True,True,the retribution of mara dyer,retribution of mara dyer,38229,4.139763007141176,0.0002369928588237,100,3.84,156,young_adult,929,765,85.38411102611735,29.97486613484865,36.54245437657087,69.70822860889521,58.20555130586821,29.030597748879902,7.193967872363676,8.03933996284559,13.941645721779045,1.56,85.25297781663205,28.9860124576549,58.16096601464321
2675,8196732,8196732,13043611,70,749942010,9780749942010.0,Rosamund Lupton,2010.0,Sister,Sister,eng,3.77,35893,41576,4636,884,2862,10945,16975,9910,https://images.gr-assets.com/books/1320189763m/8196732.jpg,https://images.gr-assets.com/books/1320189763s/8196732.jpg,2675,Rosamund Lupton,True,True,sister,sister,41576,3.7736434481431593,-0.0036434481431593,100,3.84,149,thriller,295,122,84.59731176920555,29.98579390230576,85.84307725931592,16.681237023276143,58.181400939788006,28.76308600152989,7.196590536553382,18.8854769970495,3.3362474046552286,1.49,84.4716424434488,28.720358430772595,58.13867336903071
1753,11561469,11561469,16501870,32,,,Rebecca Donovan,2011.0,Reason to Breathe,"Reason to Breathe (Breathing, #1)",eng,4.23,68676,77887,5476,1711,2907,9999,24125,39145,https://images.gr-assets.com/books/1329013365m/11561469.jpg,https://images.gr-assets.com/books/1329013365s/11561469.jpg,1753,Rebecca Donovan,True,True,reason to breathe,reason to breathe,77887,4.233659018834979,-0.0036590188349787,100,3.89,187,young_adult,843,765,88.29636105343678,14.807124904382036,36.54245437657087,82.67948858048301,58.14971041416239,30.02076275816851,3.5537099770516885,8.03933996284559,16.535897716096603,1.87,88.26357775106545,30.009616435362258,58.13856409135613
1378,25019,25019,1628566,72,60839783,9780060839790.0,Simon Winchester,1998.0,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words","The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",eng,3.84,71411,75908,4547,2012,4388,18659,29538,21311,https://images.gr-assets.com/books/1407110918m/25019.jpg,https://images.gr-assets.com/books/1407110918s/25019.jpg,1378,Simon Winchester,True,True,"the surgeon of crowthorne: a tale of murder, madness & the love of words",surgeon of crowthorne tale of murder madness love of words,75908,3.839806081045476,0.0001939189545239,98,3.887755102040817,334,history,2116,194,94.32302480603212,14.129603322041309,80.49939897278986,24.2596437547809,58.02272975631078,32.069828434050926,3.391104797289913,17.70986777401377,4.85192875095618,3.4081632653061225,94.43230248060321,32.10698284340509,58.059884165664954
3555,2195289,2195289,2201026,18,159448306X,9781594483070.0,Sloane Crosley,2008.0,I Was Told There'd Be Cake,I Was Told There'd Be Cake,eng,3.45,29695,30641,3643,1183,4083,10453,9658,5264,https://images.gr-assets.com/books/1311282474m/2195289.jpg,https://images.gr-assets.com/books/1311282474s/2195289.jpg,3555,Sloane Crosley,True,True,i was told there'd be cake,i was told there d be cake,30641,3.448320877255964,0.001679122744036,100,3.36,130,humor,548,89,82.10031690525625,36.220085236586165,95.15899901650091,2.600808654791826,58.062069719156376,27.914107747787128,8.692820456780678,20.934979783630205,0.5201617309583652,1.3,81.96918369577095,27.869522456562127,58.017484427931365
2335,29405093,29405093,48759154,30,1501139886,9781501139890.0,Amy Schumer,2016.0,The Girl with the Lower Back Tattoo,The Girl with the Lower Back Tattoo,eng,3.76,47809,54101,5840,1288,3467,14704,21986,12656,https://images.gr-assets.com/books/1462657819m/29405093.jpg,https://images.gr-assets.com/books/1462657819s/29405093.jpg,2335,Amy Schumer,True,True,the girl with the lower back tattoo,girl with lower back tattoo,54101,3.7625552207907433,-0.0025552207907435,100,3.69,234,memoir,724,155,91.11572505737078,21.97574035624522,84.3295814665064,15.7906239755218,57.964156922740685,30.979346519506063,5.274177685498852,18.552507922631406,3.15812479510436,2.34,91.09386952245656,30.97191563763523,57.95672604086985
4170,6006518,6006518,6181610,37,1595142517,9781595142510.0,"Lili St. Crow, Lilith Saintcrow",2009.0,Strange Angels,"Strange Angels (Strange Angels, #1)",eng,3.78,35169,36155,2089,1737,3266,8397,10468,12287,https://images.gr-assets.com/books/1331244487m/6006518.jpg,https://images.gr-assets.com/books/1331244487s/6006518.jpg,4170,Lili St. Crow,True,True,strange angels,strange angels,36155,3.782796293735306,-0.0027962937353063,98,3.591836734693877,175,paranormal,669,196,87.39482023822534,30.532182275161183,78.3684843186537,17.604633373401814,57.803955851819474,29.714238880996614,7.327723746038684,17.241066550103813,3.520926674680363,1.7857142857142858,87.64069500601028,29.797836302043496,57.88755327286635
1613,2195464,2195464,2475030,120,307269191,9780307269200.0,"Haruki Murakami, Philip Gabriel",2007.0,走ることについて語るときに僕の語ること [Hashiru koto ni tsuite kataru toki ni boku no kataru koto],What I Talk About When I Talk About Running,eng,3.79,49344,61740,6144,820,3864,17403,25073,14580,https://images.gr-assets.com/books/1473397159m/2195464.jpg,https://images.gr-assets.com/books/1473397159s/2195464.jpg,1613,Haruki Murakami,True,True,走ることについて語るときに僕の語ること [hashiru koto ni tsuite kataru toki ni boku no kataru koto],走ることについて語るときに僕の語ること hashiru koto ni tsuite kataru toki ni boku no kataru koto,61740,3.789261418853256,0.0007385811467446,98,3.663265306122449,203,memoir,699,155,89.4164572177904,21.178013331876297,84.3295814665064,18.57174079335592,57.75117473500164,30.40159545404873,5.082723199650311,18.552507922631406,3.714348158671184,2.0714285714285716,89.68965140421813,30.494481477434164,57.844060758387066
4039,6365221,6365221,6552532,22,080508925X,9780805089260.0,Rhoda Janzen,2009.0,Mennonite in a Little Black Dress: A Memoir of Going Home,Mennonite in a Little Black Dress: A Memoir of Going Home,en-US,3.17,23096,27991,4191,1769,5123,10687,7474,2938,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4039,Rhoda Janzen,True,True,mennonite in a little black dress: a memoir of going home,mennonite in little black dress memoir of going home,27991,3.1675181308277662,0.0024818691722336,100,3.16,130,memoir,610,155,82.10031690525625,46.85826685608131,84.3295814665064,0.4425745820128947,57.80111463228063,27.914107747787128,11.245984045459512,18.552507922631406,0.0885149164025789,1.3,81.96918369577095,27.869522456562127,57.756529341055625
1610,13127599,13127599,15184744,41,61257095,9780061257090.0,Adriana Trigiani,2012.0,The Shoemaker's Wife,The Shoemaker's Wife,eng,3.98,53378,62046,7329,792,2976,13162,25169,19947,https://images.gr-assets.com/books/1329256279m/13127599.jpg,https://images.gr-assets.com/books/1329256279s/13127599.jpg,1610,Adriana Trigiani,True,True,the shoemaker's wife,shoemaker s wife,62046,3.9751313541565936,0.0048686458434064,100,3.53,171,historical_fiction,1108,410,86.95224565621244,19.54977598076713,66.26051797617747,44.65085782974538,57.76319527920447,29.563763523112232,4.691946235384111,14.577313954759044,8.930171565949077,1.71,86.90853458638401,29.548901759370565,57.74833351546279
1148,12391521,12391521,14262366,47,1594485755,9781594485760.0,Jon Ronson,2011.0,The Psychopath Test,The Psychopath Test: A Journey Through the Madness Industry,eng,3.91,44097,86096,5455,1746,4168,19334,35362,25486,https://images.gr-assets.com/books/1364166270m/12391521.jpg,https://images.gr-assets.com/books/1364166270s/12391521.jpg,1148,Jon Ronson,True,True,the psychopath test,psychopath test,86096,3.913793904478721,-0.0037939044787211,98,3.979591836734694,159,nonfiction,1118,257,85.7611190033876,24.01923287072451,73.31439186974102,33.10567151131024,57.67369686373074,29.15878046115179,5.764615888973883,16.129166211343023,6.621134302262049,1.6224489795918366,85.96328270134411,29.227516118457,57.74243252103595
1393,30933,30933,2952196,157,316926345,9780316926350.0,Evelyn Waugh,1945.0,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,eng,3.99,69087,76246,3430,1543,4150,15441,27191,27921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1393,Evelyn Waugh,True,True,brideshead revisited: the sacred and profane memories of captain charles ryder,brideshead revisited sacred and profane memories of captain charles ryder,76246,3.9941111664874223,-0.004111166487422,100,3.75,262,classics,2079,434,92.3068517101956,14.665063927439622,61.64900010927767,46.32280625068299,57.7312861982297,31.384329581466503,3.519615342585509,13.562780024041087,9.264561250136598,2.62,92.2959239427385,31.38061414053109,57.72757075729429
5187,659388,659388,645468,31,679753338,9780679753340.0,Richard Russo,1993.0,Nobody's Fool,Nobody's Fool,eng,4.12,18392,19930,1450,192,589,3253,8584,7312,https://images.gr-assets.com/books/1463435569m/659388.jpg,https://images.gr-assets.com/books/1463435569s/659388.jpg,5187,Richard Russo,True,True,nobody's fool,nobody s fool,19930,4.115654791771199,0.0043452082288011,100,4.09,139,fiction,490,1808,83.2422686045241,58.10840345317452,9.88416566495465,66.50639274396241,57.72418314938258,28.3023713255382,13.946016828761884,2.1745164462900237,13.301278548792482,1.39,83.11113539503879,28.257786034313188,57.67959785815757
3578,104089,104089,1907200,53,451457765,9780451457770.0,Guy Gavriel Kay,1990.0,Tigana,Tigana,eng,4.12,30831,33262,1925,764,1566,5362,10826,14744,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3578,Guy Gavriel Kay,True,True,tigana,tigana,33262,4.1189946485478925,0.0010053514521075,100,4.11,199,fantasy,3631,1153,89.11594361271992,34.843186536990494,26.062725385203805,66.50639274396241,57.69686373073981,30.299420828324774,8.362364768877718,5.733799584744837,13.301278548792482,1.99,89.06130477543438,30.28084362364769,57.67828652606273
4128,28449257,28449257,47261413,13,316393878,9780316393870.0,Emma Donoghue,2016.0,The Wonder,The Wonder,eng,3.65,26981,32092,4614,641,2569,9823,13277,5782,https://images.gr-assets.com/books/1463229441m/28449257.jpg,https://images.gr-assets.com/books/1463229441s/28449257.jpg,4128,Emma Donoghue,True,True,the wonder,wonder,32092,3.654057085878101,-0.0040570858781006,100,3.5,306,historical_fiction,1095,410,93.65096710741996,39.99562889301716,66.26051797617747,8.305103267402469,57.67861435908644,31.84132881652279,9.598950934324115,14.577313954759044,1.661020653480494,3.06,93.63457545623429,31.83575565511966,57.67304119768331
3302,13928,13928,1897725,49,765343436,9780765343440.0,Juliet Marillier,1999.0,Daughter of the Forest,"Daughter of the Forest  (Sevenwaters, #1)",eng,4.28,39792,43242,3186,703,1287,5510,13357,22385,https://images.gr-assets.com/books/1343589988m/13928.jpg,https://images.gr-assets.com/books/1343589988s/13928.jpg,3302,Juliet Marillier,True,True,daughter of the forest,daughter of forest,43242,4.281948106008048,-0.0019481060080472,98,4.1020408163265305,127,fantasy,4114,1153,81.66867009070047,26.90416347940116,26.062725385203805,88.1870833788657,57.59556332641242,27.76734783083816,6.456999235056278,5.733799584744837,17.63741667577314,1.2959183673469388,81.8926893235712,27.843514370014212,57.67172986558847
1403,6587879,6587879,6781405,8,61147958,9780061147950.0,Joe Hill,2009.0,Horns,Horns,en-US,3.92,66287,76605,7298,1490,3986,16998,31102,23029,https://images.gr-assets.com/books/1402958805m/6587879.jpg,https://images.gr-assets.com/books/1402958805s/6587879.jpg,1403,Joe Hill,True,True,horns,horns,76605,3.9163109457607206,0.0036890542392793,100,3.82,200,horror,2923,236,89.19243798491968,15.550213091465414,76.00808654791827,34.4716424434488,57.673587586056165,30.32542891487269,3.732051141951699,16.721779040542017,6.89432848868976,2.0,89.1432630313627,30.308709430663317,57.65686810184679
1374,7743175,7743175,10558806,33,765325950,9780765325950.0,"Robert Jordan, Brandon Sanderson",2012.0,A Memory of Light,"A Memory of Light (Wheel of Time, #14)",eng,4.5,68410,75741,4883,635,1293,5973,19274,48566,https://images.gr-assets.com/books/1336055749m/7743175.jpg,https://images.gr-assets.com/books/1336055749s/7743175.jpg,1374,Robert Jordan,True,True,a memory of light,memory of light,75741,4.503056468755363,-0.0030564687553633,100,4.33,146,fantasy,3787,1153,84.18752048956398,14.883619276581792,26.062725385203805,98.76516227734676,57.68265763304557,28.623756966451754,3.57206862637963,5.733799584744837,19.753032455469352,1.46,84.10009834990711,28.59403343896842,57.65293410556224
3321,7805,7805,1222661,94,141185260,9780141185260.0,Vladimir Nabokov,1962.0,Pale Fire,Pale Fire,eng,4.19,26377,30819,1865,610,1328,4507,9431,14943,https://images.gr-assets.com/books/1388155863m/7805.jpg,https://images.gr-assets.com/books/1388155863s/7805.jpg,3321,Vladimir Nabokov,True,True,pale fire,pale fire,30819,4.193062721048704,-0.0030627210487033,100,4.13,194,fiction,1080,1808,88.78264670527811,40.83706698721451,9.88416566495465,77.4232324336138,57.64615888973883,30.18609987979456,9.800896076931483,2.1745164462900237,15.48464648672276,1.94,88.71708010053545,30.163807234182055,57.62386624412632
5148,7285498,7285498,8520753,12,62002325,9780062002330.0,Courtney Allison Moulton,2011.0,Angelfire,"Angelfire (Angelfire, #1)",en-US,3.93,27704,28225,1977,1099,1997,5723,8294,11112,https://images.gr-assets.com/books/1294531919m/7285498.jpg,https://images.gr-assets.com/books/1294531919s/7285498.jpg,5148,Courtney Allison Moulton,True,True,angelfire,angelfire,28225,3.9326129317980514,-0.0026129317980512,100,3.95,178,romance,246,551,87.65708665719593,38.88099661239209,51.29494044366736,36.11080756201508,57.64189706043056,29.80340946344662,9.331439186974102,11.28488689760682,7.222161512403017,1.78,87.57512840126762,29.775543656430994,57.61403125341493
